"Office","State","RaceDate","CensusPop","Area","AreaType","TotalVotes","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","RepVotesTotalPercent","DemVotesTotalPercent","ThirdVotesTotalPercent","OtherVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"President","Idaho","19881108","N/A","ADA","County","87,334","54,951","Bush, George H.","Challenger","30,525","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","1,858","24,426","R","62.92","34.95",".00","2.13","64.29","35.71",NA,NA,NA
"President","Idaho","19881108","N/A","ADAMS","County","1,799","1,107","Bush, George H.","Challenger","643","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","49","464","R","61.53","35.74",".00","2.72","63.26","36.74",NA,NA,NA
"President","Idaho","19881108","N/A","BANNOCK","County","28,601","14,986","Bush, George H.","Challenger","13,074","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","541","1,912","R","52.40","45.71",".00","1.89","53.41","46.59",NA,NA,NA
"President","Idaho","19881108","N/A","BEAR LAKE","County","2,980","2,084","Bush, George H.","Challenger","867","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","29","1,217","R","69.93","29.09",".00",".97","70.62","29.38",NA,NA,NA
"President","Idaho","19881108","N/A","BENEWAH","County","3,238","1,650","Bush, George H.","Challenger","1,518","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","70","132","R","50.96","46.88",".00","2.16","52.08","47.92",NA,NA,NA
"President","Idaho","19881108","N/A","BINGHAM","County","14,705","10,131","Bush, George H.","Challenger","4,346","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","228","5,785","R","68.89","29.55",".00","1.55","69.98","30.02",NA,NA,NA
"President","Idaho","19881108","N/A","BLAINE","County","5,755","3,130","Bush, George H.","Challenger","2,498","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","127","632","R","54.39","43.41",".00","2.21","55.61","44.39",NA,NA,NA
"President","Idaho","19881108","N/A","BOISE","County","1,710","1,044","Bush, George H.","Challenger","620","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","46","424","R","61.05","36.26",".00","2.69","62.74","37.26",NA,NA,NA
"President","Idaho","19881108","N/A","BONNER","County","11,455","5,721","Bush, George H.","Challenger","5,555","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","179","166","R","49.94","48.49",".00","1.56","50.74","49.26",NA,NA,NA
"President","Idaho","19881108","N/A","BONNEVILLE","County","30,147","22,613","Bush, George H.","Challenger","7,032","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","502","15,581","R","75.01","23.33",".00","1.67","76.28","23.72",NA,NA,NA
"President","Idaho","19881108","N/A","BOUNDARY","County","3,202","1,800","Bush, George H.","Challenger","1,336","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","66","464","R","56.21","41.72",".00","2.06","57.40","42.60",NA,NA,NA
"President","Idaho","19881108","N/A","BUTTE","County","1,444","899","Bush, George H.","Challenger","521","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","24","378","R","62.26","36.08",".00","1.66","63.31","36.69",NA,NA,NA
"President","Idaho","19881108","N/A","CAMAS","County","437","288","Bush, George H.","Challenger","136","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","13","152","R","65.90","31.12",".00","2.97","67.92","32.08",NA,NA,NA
"President","Idaho","19881108","N/A","CANYON","County","32,396","21,426","Bush, George H.","Challenger","10,207","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","763","11,219","R","66.14","31.51",".00","2.36","67.73","32.27",NA,NA,NA
"President","Idaho","19881108","N/A","CARIBOU","County","3,144","2,239","Bush, George H.","Challenger","867","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","38","1,372","R","71.22","27.58",".00","1.21","72.09","27.91",NA,NA,NA
"President","Idaho","19881108","N/A","CASSIA","County","7,288","5,345","Bush, George H.","Challenger","1,833","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","110","3,512","R","73.34","25.15",".00","1.51","74.46","25.54",NA,NA,NA
"President","Idaho","19881108","N/A","CLARK","County","421","281","Bush, George H.","Challenger","133","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","7","148","R","66.75","31.59",".00","1.66","67.87","32.13",NA,NA,NA
"President","Idaho","19881108","N/A","CLEARWATER","County","3,617","1,659","Bush, George H.","Challenger","1,861","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","97","202","D","45.87","51.45",".00","2.68","47.13","52.87",NA,NA,NA
"President","Idaho","19881108","N/A","CUSTER","County","1,896","1,253","Bush, George H.","Challenger","616","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","27","637","R","66.09","32.49",".00","1.42","67.04","32.96",NA,NA,NA
"President","Idaho","19881108","N/A","ELMORE","County","5,919","3,756","Bush, George H.","Challenger","2,078","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","85","1,678","R","63.46","35.11",".00","1.44","64.38","35.62",NA,NA,NA
"President","Idaho","19881108","N/A","FRANKLIN","County","3,871","2,992","Bush, George H.","Challenger","806","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","73","2,186","R","77.29","20.82",".00","1.89","78.78","21.22",NA,NA,NA
"President","Idaho","19881108","N/A","FREMONT","County","4,652","3,401","Bush, George H.","Challenger","1,178","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","73","2,223","R","73.11","25.32",".00","1.57","74.27","25.73",NA,NA,NA
"President","Idaho","19881108","N/A","GEM","County","5,142","2,926","Bush, George H.","Challenger","2,064","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","152","862","R","56.90","40.14",".00","2.96","58.64","41.36",NA,NA,NA
"President","Idaho","19881108","N/A","GOODING","County","4,876","2,908","Bush, George H.","Challenger","1,872","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","96","1,036","R","59.64","38.39",".00","1.97","60.84","39.16",NA,NA,NA
"President","Idaho","19881108","N/A","IDAHO","County","5,871","3,541","Bush, George H.","Challenger","2,198","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","132","1,343","R","60.31","37.44",".00","2.25","61.70","38.30",NA,NA,NA
"President","Idaho","19881108","N/A","JEFFERSON","County","6,649","5,295","Bush, George H.","Challenger","1,198","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","156","4,097","R","79.64","18.02",".00","2.35","81.55","18.45",NA,NA,NA
"President","Idaho","19881108","N/A","JEROME","County","5,955","3,830","Bush, George H.","Challenger","1,985","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","140","1,845","R","64.32","33.33",".00","2.35","65.86","34.14",NA,NA,NA
"President","Idaho","19881108","N/A","KOOTENAI","County","27,130","15,093","Bush, George H.","Challenger","11,621","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","416","3,472","R","55.63","42.83",".00","1.53","56.50","43.50",NA,NA,NA
"President","Idaho","19881108","N/A","LATAH","County","13,136","6,367","Bush, George H.","Challenger","6,544","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","225","177","D","48.47","49.82",".00","1.71","49.31","50.69",NA,NA,NA
"President","Idaho","19881108","N/A","LEMHI","County","3,590","2,378","Bush, George H.","Challenger","1,157","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","55","1,221","R","66.24","32.23",".00","1.53","67.27","32.73",NA,NA,NA
"President","Idaho","19881108","N/A","LEWIS","County","1,612","786","Bush, George H.","Challenger","807","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","19","21","D","48.76","50.06",".00","1.18","49.34","50.66",NA,NA,NA
"President","Idaho","19881108","N/A","LINCOLN","County","1,525","918","Bush, George H.","Challenger","574","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","33","344","R","60.20","37.64",".00","2.16","61.53","38.47",NA,NA,NA
"President","Idaho","19881108","N/A","MADISON","County","7,302","6,197","Bush, George H.","Challenger","1,009","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","96","5,188","R","84.87","13.82",".00","1.31","86.00","14.00",NA,NA,NA
"President","Idaho","19881108","N/A","MINIDOKA","County","7,033","4,623","Bush, George H.","Challenger","2,290","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","120","2,333","R","65.73","32.56",".00","1.71","66.87","33.13",NA,NA,NA
"President","Idaho","19881108","N/A","NEZ PERCE","County","15,020","7,027","Bush, George H.","Challenger","7,754","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","239","727","D","46.78","51.62",".00","1.59","47.54","52.46",NA,NA,NA
"President","Idaho","19881108","N/A","ONEIDA","County","1,810","1,269","Bush, George H.","Challenger","508","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","33","761","R","70.11","28.07",".00","1.82","71.41","28.59",NA,NA,NA
"President","Idaho","19881108","N/A","OWYHEE","County","2,634","1,707","Bush, George H.","Challenger","848","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","79","859","R","64.81","32.19",".00","3.00","66.81","33.19",NA,NA,NA
"President","Idaho","19881108","N/A","PAYETTE","County","5,809","3,786","Bush, George H.","Challenger","1,900","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","123","1,886","R","65.17","32.71",".00","2.12","66.58","33.42",NA,NA,NA
"President","Idaho","19881108","N/A","POWER","County","2,981","1,838","Bush, George H.","Challenger","1,095","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","48","743","R","61.66","36.73",".00","1.61","62.67","37.33",NA,NA,NA
"President","Idaho","19881108","N/A","SHOSHONE","County","5,586","2,134","Bush, George H.","Challenger","3,379","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","73","1,245","D","38.20","60.49",".00","1.31","38.71","61.29",NA,NA,NA
"President","Idaho","19881108","N/A","TETON","County","1,527","982","Bush, George H.","Challenger","531","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","14","451","R","64.31","34.77",".00",".92","64.90","35.10",NA,NA,NA
"President","Idaho","19881108","N/A","TWIN FALLS","County","20,734","13,243","Bush, George H.","Challenger","7,078","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","413","6,165","R","63.87","34.14",".00","1.99","65.17","34.83",NA,NA,NA
"President","Idaho","19881108","N/A","VALLEY","County","3,195","1,897","Bush, George H.","Challenger","1,251","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","47","646","R","59.37","39.15",".00","1.47","60.26","39.74",NA,NA,NA
"President","Idaho","19881108","N/A","WASHINGTON","County","3,840","2,380","Bush, George H.","Challenger","1,359","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","101","1,021","R","61.98","35.39",".00","2.63","63.65","36.35",NA,NA,NA
"President","Illinois","19881108","N/A","ADAMS","County","29,710","15,831","Bush, George H.","Challenger","13,768","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","111","2,063","R","53.29","46.34",".00",".37","53.48","46.52",NA,NA,NA
"President","Illinois","19881108","N/A","ALEXANDER","County","4,663","1,954","Bush, George H.","Challenger","2,693","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","16","739","D","41.90","57.75",".00",".34","42.05","57.95",NA,NA,NA
"President","Illinois","19881108","N/A","BOND","County","7,105","3,608","Bush, George H.","Challenger","3,459","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","38","149","R","50.78","48.68",".00",".53","51.05","48.95",NA,NA,NA
"President","Illinois","19881108","N/A","BOONE","County","11,222","6,923","Bush, George H.","Challenger","4,234","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","65","2,689","R","61.69","37.73",".00",".58","62.05","37.95",NA,NA,NA
"President","Illinois","19881108","N/A","BROWN","County","2,646","1,373","Bush, George H.","Challenger","1,267","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","6","106","R","51.89","47.88",".00",".23","52.01","47.99",NA,NA,NA
"President","Illinois","19881108","N/A","BUREAU","County","16,351","8,896","Bush, George H.","Challenger","7,354","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","101","1,542","R","54.41","44.98",".00",".62","54.74","45.26",NA,NA,NA
"President","Illinois","19881108","N/A","CALHOUN","County","2,790","1,238","Bush, George H.","Challenger","1,544","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","8","306","D","44.37","55.34",".00",".29","44.50","55.50",NA,NA,NA
"President","Illinois","19881108","N/A","CARROLL","County","7,512","4,464","Bush, George H.","Challenger","2,990","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","58","1,474","R","59.42","39.80",".00",".77","59.89","40.11",NA,NA,NA
"President","Illinois","19881108","N/A","CASS","County","6,267","2,916","Bush, George H.","Challenger","3,316","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","35","400","D","46.53","52.91",".00",".56","46.79","53.21",NA,NA,NA
"President","Illinois","19881108","N/A","CHAMPAIGN","County","63,499","33,247","Bush, George H.","Challenger","29,733","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","519","3,514","R","52.36","46.82",".00",".82","52.79","47.21",NA,NA,NA
"President","Illinois","19881108","N/A","CHRISTIAN","County","15,436","7,040","Bush, George H.","Challenger","8,295","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","101","1,255","D","45.61","53.74",".00",".65","45.91","54.09",NA,NA,NA
"President","Illinois","19881108","N/A","CLARK","County","7,811","4,508","Bush, George H.","Challenger","3,275","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","28","1,233","R","57.71","41.93",".00",".36","57.92","42.08",NA,NA,NA
"President","Illinois","19881108","N/A","CLAY","County","6,279","3,494","Bush, George H.","Challenger","2,761","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","24","733","R","55.65","43.97",".00",".38","55.86","44.14",NA,NA,NA
"President","Illinois","19881108","N/A","CLINTON","County","13,680","7,681","Bush, George H.","Challenger","5,935","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","64","1,746","R","56.15","43.38",".00",".47","56.41","43.59",NA,NA,NA
"President","Illinois","19881108","N/A","COLES","County","19,504","11,043","Bush, George H.","Challenger","8,327","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","134","2,716","R","56.62","42.69",".00",".69","57.01","42.99",NA,NA,NA
"President","Illinois","19881108","N/A","COOK","County","2,026,144","878,582","Bush, George H.","Challenger","1,129,973","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","17,589","251,391","D","43.36","55.77",".00",".87","43.74","56.26",NA,NA,NA
"President","Illinois","19881108","N/A","CRAWFORD","County","8,571","4,951","Bush, George H.","Challenger","3,555","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","65","1,396","R","57.76","41.48",".00",".76","58.21","41.79",NA,NA,NA
"President","Illinois","19881108","N/A","CUMBERLAND","County","4,600","2,667","Bush, George H.","Challenger","1,904","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","29","763","R","57.98","41.39",".00",".63","58.35","41.65",NA,NA,NA
"President","Illinois","19881108","N/A","DE WITT","County","6,645","3,942","Bush, George H.","Challenger","2,660","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","43","1,282","R","59.32","40.03",".00",".65","59.71","40.29",NA,NA,NA
"President","Illinois","19881108","N/A","DEKALB","County","29,190","17,182","Bush, George H.","Challenger","11,811","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","197","5,371","R","58.86","40.46",".00",".67","59.26","40.74",NA,NA,NA
"President","Illinois","19881108","N/A","DOUGLAS","County","7,598","4,378","Bush, George H.","Challenger","3,184","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","36","1,194","R","57.62","41.91",".00",".47","57.89","42.11",NA,NA,NA
"President","Illinois","19881108","N/A","DU PAGE","County","314,054","217,907","Bush, George H.","Challenger","94,285","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","1,862","123,622","R","69.39","30.02",".00",".59","69.80","30.20",NA,NA,NA
"President","Illinois","19881108","N/A","EDGAR","County","9,459","5,538","Bush, George H.","Challenger","3,880","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","41","1,658","R","58.55","41.02",".00",".43","58.80","41.20",NA,NA,NA
"President","Illinois","19881108","N/A","EDWARDS","County","3,450","2,212","Bush, George H.","Challenger","1,218","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","20","994","R","64.12","35.30",".00",".58","64.49","35.51",NA,NA,NA
"President","Illinois","19881108","N/A","EFFINGHAM","County","13,066","8,431","Bush, George H.","Challenger","4,553","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","82","3,878","R","64.53","34.85",".00",".63","64.93","35.07",NA,NA,NA
"President","Illinois","19881108","N/A","FAYETTE","County","10,118","5,452","Bush, George H.","Challenger","4,632","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","34","820","R","53.88","45.78",".00",".34","54.07","45.93",NA,NA,NA
"President","Illinois","19881108","N/A","FORD","County","6,145","4,059","Bush, George H.","Challenger","2,026","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","60","2,033","R","66.05","32.97",".00",".98","66.71","33.29",NA,NA,NA
"President","Illinois","19881108","N/A","FRANKLIN","County","18,783","7,677","Bush, George H.","Challenger","11,023","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","83","3,346","D","40.87","58.69",".00",".44","41.05","58.95",NA,NA,NA
"President","Illinois","19881108","N/A","FULTON","County","16,108","6,999","Bush, George H.","Challenger","9,046","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","63","2,047","D","43.45","56.16",".00",".39","43.62","56.38",NA,NA,NA
"President","Illinois","19881108","N/A","GALLATIN","County","4,063","1,580","Bush, George H.","Challenger","2,455","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","28","875","D","38.89","60.42",".00",".69","39.16","60.84",NA,NA,NA
"President","Illinois","19881108","N/A","GREENE","County","6,203","3,136","Bush, George H.","Challenger","3,020","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","47","116","R","50.56","48.69",".00",".76","50.94","49.06",NA,NA,NA
"President","Illinois","19881108","N/A","GRUNDY","County","14,361","8,743","Bush, George H.","Challenger","5,525","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","93","3,218","R","60.88","38.47",".00",".65","61.28","38.72",NA,NA,NA
"President","Illinois","19881108","N/A","HAMILTON","County","5,256","2,622","Bush, George H.","Challenger","2,618","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","16","4","R","49.89","49.81",".00",".30","50.04","49.96",NA,NA,NA
"President","Illinois","19881108","N/A","HANCOCK","County","9,378","4,568","Bush, George H.","Challenger","4,740","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","70","172","D","48.71","50.54",".00",".75","49.08","50.92",NA,NA,NA
"President","Illinois","19881108","N/A","HARDIN","County","2,824","1,504","Bush, George H.","Challenger","1,308","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","12","196","R","53.26","46.32",".00",".42","53.49","46.51",NA,NA,NA
"President","Illinois","19881108","N/A","HENDERSON","County","3,821","1,726","Bush, George H.","Challenger","2,085","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","10","359","D","45.17","54.57",".00",".26","45.29","54.71",NA,NA,NA
"President","Illinois","19881108","N/A","HENRY","County","23,048","11,358","Bush, George H.","Challenger","11,594","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","96","236","D","49.28","50.30",".00",".42","49.49","50.51",NA,NA,NA
"President","Illinois","19881108","N/A","IROQUOIS","County","13,886","9,596","Bush, George H.","Challenger","4,221","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","69","5,375","R","69.11","30.40",".00",".50","69.45","30.55",NA,NA,NA
"President","Illinois","19881108","N/A","JACKSON","County","21,185","9,687","Bush, George H.","Challenger","11,334","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","164","1,647","D","45.73","53.50",".00",".77","46.08","53.92",NA,NA,NA
"President","Illinois","19881108","N/A","JASPER","County","5,189","3,024","Bush, George H.","Challenger","2,135","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","30","889","R","58.28","41.14",".00",".58","58.62","41.38",NA,NA,NA
"President","Illinois","19881108","N/A","JEFFERSON","County","15,426","7,624","Bush, George H.","Challenger","7,729","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","73","105","D","49.42","50.10",".00",".47","49.66","50.34",NA,NA,NA
"President","Illinois","19881108","N/A","JERSEY","County","8,752","4,343","Bush, George H.","Challenger","4,376","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","33","33","D","49.62","50.00",".00",".38","49.81","50.19",NA,NA,NA
"President","Illinois","19881108","N/A","JO DAVIESS","County","9,137","4,923","Bush, George H.","Challenger","4,141","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","73","782","R","53.88","45.32",".00",".80","54.31","45.69",NA,NA,NA
"President","Illinois","19881108","N/A","JOHNSON","County","4,692","2,797","Bush, George H.","Challenger","1,872","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","23","925","R","59.61","39.90",".00",".49","59.91","40.09",NA,NA,NA
"President","Illinois","19881108","N/A","KANE","County","103,412","66,283","Bush, George H.","Challenger","36,366","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","763","29,917","R","64.10","35.17",".00",".74","64.57","35.43",NA,NA,NA
"President","Illinois","19881108","N/A","KANKAKEE","County","35,755","20,316","Bush, George H.","Challenger","15,147","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","292","5,169","R","56.82","42.36",".00",".82","57.29","42.71",NA,NA,NA
"President","Illinois","19881108","N/A","KENDALL","County","15,084","10,653","Bush, George H.","Challenger","4,347","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","84","6,306","R","70.62","28.82",".00",".56","71.02","28.98",NA,NA,NA
"President","Illinois","19881108","N/A","KNOX","County","23,700","10,842","Bush, George H.","Challenger","12,752","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","106","1,910","D","45.75","53.81",".00",".45","45.95","54.05",NA,NA,NA
"President","Illinois","19881108","N/A","LA SALLE","County","44,650","22,166","Bush, George H.","Challenger","22,271","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","213","105","D","49.64","49.88",".00",".48","49.88","50.12",NA,NA,NA
"President","Illinois","19881108","N/A","LAKE","County","179,633","114,115","Bush, George H.","Challenger","64,327","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","1,191","49,788","R","63.53","35.81",".00",".66","63.95","36.05",NA,NA,NA
"President","Illinois","19881108","N/A","LAWRENCE","County","6,823","3,655","Bush, George H.","Challenger","3,140","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","28","515","R","53.57","46.02",".00",".41","53.79","46.21",NA,NA,NA
"President","Illinois","19881108","N/A","LEE","County","13,596","8,903","Bush, George H.","Challenger","4,608","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","85","4,295","R","65.48","33.89",".00",".63","65.89","34.11",NA,NA,NA
"President","Illinois","19881108","N/A","LIVINGSTON","County","15,405","10,324","Bush, George H.","Challenger","5,009","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","72","5,315","R","67.02","32.52",".00",".47","67.33","32.67",NA,NA,NA
"President","Illinois","19881108","N/A","LOGAN","County","13,286","8,490","Bush, George H.","Challenger","4,727","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","69","3,763","R","63.90","35.58",".00",".52","64.24","35.76",NA,NA,NA
"President","Illinois","19881108","N/A","MACON","County","49,489","23,862","Bush, George H.","Challenger","25,364","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","263","1,502","D","48.22","51.25",".00",".53","48.47","51.53",NA,NA,NA
"President","Illinois","19881108","N/A","MACOUPIN","County","21,669","9,362","Bush, George H.","Challenger","12,195","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","112","2,833","D","43.20","56.28",".00",".52","43.43","56.57",NA,NA,NA
"President","Illinois","19881108","N/A","MADISON","County","99,695","44,907","Bush, George H.","Challenger","54,175","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","613","9,268","D","45.04","54.34",".00",".61","45.32","54.68",NA,NA,NA
"President","Illinois","19881108","N/A","MARION","County","17,373","8,695","Bush, George H.","Challenger","8,592","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","86","103","R","50.05","49.46",".00",".50","50.30","49.70",NA,NA,NA
"President","Illinois","19881108","N/A","MARSHALL","County","6,367","3,588","Bush, George H.","Challenger","2,742","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","37","846","R","56.35","43.07",".00",".58","56.68","43.32",NA,NA,NA
"President","Illinois","19881108","N/A","MASON","County","6,855","3,424","Bush, George H.","Challenger","3,406","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","25","18","R","49.95","49.69",".00",".36","50.13","49.87",NA,NA,NA
"President","Illinois","19881108","N/A","MASSAC","County","6,763","3,507","Bush, George H.","Challenger","3,227","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","29","280","R","51.86","47.72",".00",".43","52.08","47.92",NA,NA,NA
"President","Illinois","19881108","N/A","MCDONOUGH","County","12,493","7,173","Bush, George H.","Challenger","5,247","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","73","1,926","R","57.42","42.00",".00",".58","57.75","42.25",NA,NA,NA
"President","Illinois","19881108","N/A","MCHENRY","County","65,499","46,135","Bush, George H.","Challenger","18,919","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","445","27,216","R","70.44","28.88",".00",".68","70.92","29.08",NA,NA,NA
"President","Illinois","19881108","N/A","MCLEAN","County","49,511","30,572","Bush, George H.","Challenger","18,659","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","280","11,913","R","61.75","37.69",".00",".57","62.10","37.90",NA,NA,NA
"President","Illinois","19881108","N/A","MENARD","County","5,705","3,560","Bush, George H.","Challenger","2,103","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","42","1,457","R","62.40","36.86",".00",".74","62.86","37.14",NA,NA,NA
"President","Illinois","19881108","N/A","MERCER","County","7,929","3,683","Bush, George H.","Challenger","4,204","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","42","521","D","46.45","53.02",".00",".53","46.70","53.30",NA,NA,NA
"President","Illinois","19881108","N/A","MONROE","County","10,851","6,275","Bush, George H.","Challenger","4,529","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","47","1,746","R","57.83","41.74",".00",".43","58.08","41.92",NA,NA,NA
"President","Illinois","19881108","N/A","MONTGOMERY","County","13,759","6,388","Bush, George H.","Challenger","7,293","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","78","905","D","46.43","53.01",".00",".57","46.69","53.31",NA,NA,NA
"President","Illinois","19881108","N/A","MORGAN","County","14,886","8,808","Bush, George H.","Challenger","6,032","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","46","2,776","R","59.17","40.52",".00",".31","59.35","40.65",NA,NA,NA
"President","Illinois","19881108","N/A","MOULTRIE","County","6,212","3,167","Bush, George H.","Challenger","3,013","Dukakis, Michael S.","Challenger","N/A","N/A","N/A","N/A","32","154","R","50.98","48.50",".00",".52","51.25","48.75",NA,NA,NA
