state,area,total_votes,rep_votes,dem_votes,third_votes,other_votes,year
Missouri,BENTON,9009,0.6188,0.3753,0,0.0059,2004
Missouri,BOLLINGER,5895,0.6958,0.2975,0,0.0066,2004
Missouri,BOONE,76046,0.4971,0.495,0,0.0079,2004
Missouri,BUCHANAN,37950,0.5221,0.469,0,0.0089,2004
Missouri,BUTLER,16441,0.7114,0.2838,0,0.0048,2004
Missouri,CALDWELL,4268,0.6075,0.3854,0,0.007,2004
Missouri,CALLAWAY,17773,0.625,0.369,0,0.006,2004
Missouri,CAMDEN,19519,0.6723,0.3226,0,0.0052,2004
Missouri,CAPE GIRARDEAU,34565,0.689,0.3057,0,0.0053,2004
Missouri,CARROLL,4741,0.6655,0.3307,0,0.0038,2004
Missouri,CARTER,2779,0.6466,0.3469,0,0.0065,2004
Missouri,CASS,44217,0.6163,0.3773,0,0.0064,2004
Missouri,CEDAR,6203,0.6832,0.3079,0,0.0089,2004
Missouri,CHARITON,4340,0.5578,0.4359,0,0.0062,2004
Missouri,CHRISTIAN,31348,0.7051,0.289,0,0.006,2004
Missouri,CLARK,3736,0.5083,0.4802,0,0.0115,2004
Missouri,CLAY,96460,0.5307,0.4631,0,0.0062,2004
Missouri,CLINTON,9540,0.5542,0.4366,0,0.0092,2004
Missouri,COLE,36701,0.6744,0.3202,0,0.0053,2004
Missouri,COOPER,7508,0.6737,0.3197,0,0.0067,2004
Missouri,CRAWFORD,9381,0.6061,0.3872,0,0.0067,2004
Missouri,DADE,4089,0.7246,0.27,0,0.0054,2004
Missouri,DALLAS,7259,0.6596,0.3316,0,0.0088,2004
Missouri,DAVIESS,3794,0.6197,0.3695,0,0.0108,2004
Missouri,DEKALB,4686,0.6276,0.3643,0,0.0081,2004
Missouri,DENT,6304,0.6931,0.2958,0,0.0111,2004
Missouri,DOUGLAS,6327,0.7109,0.2752,0,0.0139,2004
Missouri,DUNKLIN,11677,0.5755,0.4197,0,0.0048,2004
Missouri,FRANKLIN,45318,0.5832,0.4095,0,0.0073,2004
Missouri,GASCONADE,7171,0.6628,0.3284,0,0.0088,2004
Missouri,GENTRY,3312,0.6295,0.3626,0,0.0079,2004
Missouri,GREENE,125266,0.6218,0.3725,0,0.0058,2004
Missouri,GRUNDY,4808,0.6597,0.3247,0,0.0156,2004
Missouri,HARRISON,4048,0.6742,0.316,0,0.0099,2004
Missouri,HENRY,10877,0.5848,0.4101,0,0.0051,2004
Missouri,HICKORY,4866,0.5736,0.4199,0,0.0066,2004
Missouri,HOLT,2691,0.6927,0.3014,0,0.0059,2004
Missouri,HOWARD,4921,0.5924,0.4007,0,0.0069,2004
Missouri,HOWELL,16379,0.6775,0.3125,0,0.01,2004
Missouri,IRON,4679,0.5294,0.461,0,0.0096,2004
Missouri,JACKSON,174570,0.541,0.4527,0,0.0063,2004
Missouri,JASPER,45085,0.7064,0.2884,0,0.0053,2004
Missouri,JEFFERSON,93264,0.4999,0.4938,0,0.0063,2004
Missouri,JOHNSON,20236,0.6057,0.385,0,0.0093,2004
Missouri,KNOX,1978,0.6102,0.3847,0,0.0051,2004
Missouri,LACLEDE,14869,0.7114,0.2833,0,0.0052,2004
Missouri,LAFAYETTE,16182,0.5967,0.3962,0,0.007,2004
Missouri,LAWRENCE,15806,0.7082,0.2851,0,0.0067,2004
Missouri,LEWIS,4644,0.6163,0.3777,0,0.006,2004
Missouri,LINCOLN,19839,0.5704,0.4218,0,0.0078,2004
Missouri,LINN,5898,0.5802,0.4137,0,0.0061,2004
Missouri,LIVINGSTON,6346,0.6349,0.359,0,0.0061,2004
Missouri,MACON,7570,0.6173,0.3773,0,0.0054,2004
Missouri,MADISON,4918,0.5907,0.401,0,0.0083,2004
Missouri,MARIES,4424,0.6386,0.3533,0,0.0081,2004
Missouri,MARION,12453,0.6276,0.3668,0,0.0056,2004
Missouri,MCDONALD,7725,0.7046,0.2867,0,0.0087,2004
Missouri,MERCER,1817,0.6643,0.3203,0,0.0154,2004
Missouri,MILLER,10831,0.7199,0.2732,0,0.0069,2004
Missouri,MISSISSIPPI,5298,0.5479,0.4481,0,0.004,2004
Missouri,MONITEAU,6691,0.7089,0.2859,0,0.0052,2004
Missouri,MONROE,4307,0.6111,0.3824,0,0.0065,2004
Missouri,MONTGOMERY,5760,0.6186,0.3727,0,0.0087,2004
Missouri,MORGAN,8771,0.645,0.3481,0,0.007,2004
Missouri,NEW MADRID,7907,0.5254,0.47,0,0.0047,2004
Missouri,NEWTON,23889,0.7195,0.2748,0,0.0058,2004
Missouri,NODAWAY,10119,0.6153,0.3785,0,0.0062,2004
Missouri,OREGON,4673,0.5926,0.3901,0,0.0173,2004
Missouri,OSAGE,6671,0.7458,0.2508,0,0.0034,2004
Missouri,OZARK,4707,0.655,0.3316,0,0.0134,2004
Missouri,PEMISCOT,6806,0.4993,0.4968,0,0.004,2004
Missouri,PERRY,8247,0.677,0.3178,0,0.0052,2004
Missouri,PETTIS,17496,0.6632,0.3316,0,0.0053,2004
Missouri,PHELPS,18700,0.635,0.3565,0,0.0086,2004
Missouri,PIKE,8040,0.5366,0.4565,0,0.007,2004
Missouri,PLATTE,41970,0.5552,0.4387,0,0.0061,2004
Missouri,POLK,12453,0.6895,0.3031,0,0.0074,2004
Missouri,PULASKI,12221,0.7052,0.2906,0,0.0043,2004
Missouri,PUTNAM,2445,0.6789,0.3157,0,0.0053,2004
Missouri,RALLS,5034,0.5932,0.4035,0,0.0034,2004
Missouri,RANDOLPH,10198,0.6424,0.3516,0,0.006,2004
Missouri,RAY,10788,0.5259,0.4666,0,0.0075,2004
Missouri,REYNOLDS,3364,0.5636,0.4307,0,0.0056,2004
Missouri,RIPLEY,5653,0.6533,0.3373,0,0.0094,2004
Missouri,SALINE,9939,0.5422,0.4506,0,0.0071,2004
Missouri,SCHUYLER,2031,0.5534,0.4402,0,0.0064,2004
Missouri,SCOTLAND,2197,0.6154,0.3769,0,0.0077,2004
Missouri,SCOTT,17448,0.6494,0.3471,0,0.0035,2004
Missouri,SHANNON,4167,0.6026,0.3883,0,0.0091,2004
Missouri,SHELBY,3502,0.6511,0.3429,0,0.006,2004
Missouri,ST. CHARLES,163488,0.5861,0.4089,0,0.0049,2004
Missouri,ST. CLAIR,4965,0.624,0.3708,0,0.0052,2004
Missouri,ST. FRANCOIS,22933,0.5271,0.4687,0,0.0043,2004
Missouri,ST. LOUIS,542983,0.4512,0.5438,0,0.005,2004
Missouri,ST. LOUIS CITY,144638,0.1922,0.8029,0,0.0049,2004
Missouri,STE. GENEVIEVE,8146,0.4654,0.5255,0,0.0091,2004
Missouri,STODDARD,13252,0.6974,0.2978,0,0.0048,2004
Missouri,STONE,15189,0.6935,0.3014,0,0.0051,2004
Missouri,SULLIVAN,3089,0.6086,0.3814,0,0.01,2004
Missouri,TANEY,19280,0.7043,0.2905,0,0.0052,2004
Missouri,TEXAS,11018,0.6566,0.3325,0,0.0109,2004
Missouri,VERNON,8992,0.6375,0.3565,0,0.006,2004
Missouri,WARREN,13432,0.5869,0.4066,0,0.0066,2004
Missouri,WASHINGTON,9178,0.5057,0.4858,0,0.0085,2004
Missouri,WAYNE,6204,0.6317,0.3627,0,0.0056,2004
Missouri,WEBSTER,14944,0.6821,0.3116,0,0.0062,2004
Missouri,WORTH,1132,0.6104,0.3852,0,0.0044,2004
Missouri,WRIGHT,8346,0.7297,0.2622,0,0.0081,2004
Montana,BEAVERHEAD,4242,0.723,0.26,0,0.017,2004
Montana,BIG HORN,4311,0.4704,0.5138,0,0.0158,2004
Montana,BLAINE,2768,0.5145,0.4697,0,0.0159,2004
Montana,BROADWATER,2356,0.7547,0.2262,0,0.0191,2004
Montana,CARBON,5321,0.6281,0.3471,0,0.0248,2004
Montana,CARTER,709,0.8787,0.1072,0,0.0141,2004
Montana,CASCADE,33459,0.5687,0.4095,0,0.0218,2004
Montana,CHOUTEAU,2921,0.6549,0.3239,0,0.0212,2004
Montana,CUSTER,5048,0.6531,0.3229,0,0.024,2004
Montana,DANIELS,1119,0.6828,0.2913,0,0.0259,2004
Montana,DAWSON,4484,0.6432,0.3332,0,0.0236,2004
Montana,DEER LODGE,4543,0.3797,0.5943,0,0.026,2004
Montana,FALLON,1491,0.7901,0.1938,0,0.0161,2004
Montana,FERGUS,6127,0.7222,0.2582,0,0.0196,2004
Montana,FLATHEAD,38678,0.6727,0.2996,0,0.0277,2004
Montana,GALLATIN,39842,0.562,0.4118,0,0.0262,2004
Montana,GARFIELD,655,0.9008,0.0794,0,0.0198,2004
Montana,GLACIER,4562,0.4007,0.5789,0,0.0204,2004
Montana,GOLDEN VALLEY,522,0.7586,0.228,0,0.0134,2004
Montana,GRANITE,1605,0.7128,0.2517,0,0.0355,2004
Montana,HILL,6657,0.5265,0.4502,0,0.0233,2004
Montana,JEFFERSON,5868,0.6551,0.3206,0,0.0244,2004
Montana,JUDITH BASIN,1286,0.7341,0.2504,0,0.0156,2004
Montana,LAKE,12576,0.5761,0.3944,0,0.0295,2004
Montana,LEWIS AND CLARK,29843,0.5527,0.4261,0,0.0212,2004
Montana,LIBERTY,1033,0.7106,0.272,0,0.0174,2004
Montana,LINCOLN,8449,0.697,0.2746,0,0.0284,2004
Montana,MADISON,3933,0.7292,0.2499,0,0.0208,2004
Montana,MCCONE,1137,0.6957,0.2814,0,0.0229,2004
Montana,MEAGHER,973,0.7174,0.2539,0,0.0288,2004
Montana,MINERAL,1837,0.6761,0.295,0,0.0289,2004
Montana,MISSOULA,52454,0.4573,0.5144,0,0.0283,2004
Montana,MUSSELSHELL,2247,0.7401,0.2394,0,0.0205,2004
Montana,PARK,8218,0.5806,0.3893,0,0.0302,2004
Montana,PETROLEUM,292,0.7808,0.1884,0,0.0308,2004
Montana,PHILLIPS,2170,0.7728,0.2101,0,0.0171,2004
Montana,PONDERA,2860,0.6479,0.3343,0,0.0178,2004
Montana,POWDER RIVER,1029,0.8319,0.1497,0,0.0185,2004
Montana,POWELL,2830,0.7042,0.2689,0,0.0269,2004
Montana,PRAIRIE,736,0.7418,0.2459,0,0.0122,2004
Montana,RAVALLI,19867,0.6684,0.3093,0,0.0223,2004
Montana,RICHLAND,4308,0.7219,0.26,0,0.0181,2004
Montana,ROOSEVELT,4028,0.4374,0.5449,0,0.0176,2004
Montana,ROSEBUD,3585,0.5529,0.424,0,0.0232,2004
Montana,SANDERS,5153,0.6716,0.2915,0,0.0369,2004
Montana,SHERIDAN,2038,0.5687,0.4151,0,0.0162,2004
Montana,SILVER BOW,16084,0.3967,0.5786,0,0.0246,2004
Montana,STILLWATER,4213,0.7334,0.2433,0,0.0233,2004
Montana,SWEET GRASS,1983,0.761,0.2244,0,0.0146,2004
Montana,TETON,3359,0.6645,0.3117,0,0.0238,2004
Montana,TOOLE,2311,0.685,0.2986,0,0.0164,2004
Montana,TREASURE,482,0.722,0.251,0,0.027,2004
Montana,VALLEY,4018,0.6162,0.3561,0,0.0276,2004
Montana,WHEATLAND,979,0.7211,0.2554,0,0.0235,2004
Montana,WIBAUX,560,0.7268,0.2571,0,0.0161,2004
Montana,YELLOWSTONE,66286,0.6171,0.3639,0,0.0191,2004
Nebraska,ADAMS,13286,0.6949,0.2853,0,0.0197,2004
Nebraska,ANTELOPE,3424,0.8064,0.179,0,0.0146,2004
Nebraska,ARTHUR,266,0.9023,0.0902,0,0.0075,2004
Nebraska,BANNER,437,0.8673,0.1281,0,0.0046,2004
Nebraska,BLAINE,339,0.8879,0.1121,0,0,2004
Nebraska,BOONE,2895,0.7976,0.1886,0,0.0138,2004
Nebraska,BOX BUTTE,5152,0.6592,0.3216,0,0.0192,2004
Nebraska,BOYD,1148,0.7936,0.1986,0,0.0078,2004
Nebraska,BROWN,1733,0.8229,0.1546,0,0.0225,2004
Nebraska,BUFFALO,18608,0.7643,0.2203,0,0.0154,2004
Nebraska,BURT,3668,0.6404,0.3468,0,0.0128,2004
Nebraska,BUTLER,4168,0.7236,0.2562,0,0.0202,2004
Nebraska,CASS,11529,0.6733,0.3139,0,0.0128,2004
Nebraska,CEDAR,4536,0.7467,0.2388,0,0.0146,2004
Nebraska,CHASE,1973,0.8373,0.1531,0,0.0096,2004
Nebraska,CHERRY,3042,0.8248,0.1588,0,0.0164,2004
Nebraska,CHEYENNE,4746,0.7988,0.1882,0,0.0131,2004
Nebraska,CLAY,3337,0.7621,0.2227,0,0.0153,2004
Nebraska,COLFAX,3633,0.7126,0.2725,0,0.0149,2004
Nebraska,CUMING,4349,0.7657,0.2221,0,0.0122,2004
Nebraska,CUSTER,5612,0.8051,0.1853,0,0.0096,2004
Nebraska,DAKOTA,6615,0.533,0.4576,0,0.0094,2004
Nebraska,DAWES,3994,0.7033,0.2802,0,0.0165,2004
Nebraska,DAWSON,7956,0.7729,0.2172,0,0.0099,2004
Nebraska,DEUEL,1053,0.7787,0.2108,0,0.0104,2004
Nebraska,DIXON,3009,0.674,0.3117,0,0.0143,2004
Nebraska,DODGE,16172,0.6626,0.3246,0,0.0127,2004
Nebraska,DOUGLAS,207071,0.5834,0.4024,0,0.0141,2004
Nebraska,DUNDY,1053,0.8148,0.1766,0,0.0085,2004
Nebraska,FILLMORE,3193,0.7247,0.2593,0,0.016,2004
Nebraska,FRANKLIN,1714,0.745,0.2404,0,0.0146,2004
Nebraska,FRONTIER,1467,0.7907,0.1875,0,0.0218,2004
Nebraska,FURNAS,2467,0.7904,0.1994,0,0.0101,2004
Nebraska,GAGE,10384,0.6332,0.352,0,0.0148,2004
Nebraska,GARDEN,1183,0.8199,0.1699,0,0.0101,2004
Nebraska,GARFIELD,1017,0.7925,0.1927,0,0.0147,2004
Nebraska,GOSPER,1119,0.7954,0.1984,0,0.0063,2004
Nebraska,GRANT,396,0.8889,0.1035,0,0.0076,2004
Nebraska,GREELEY,1248,0.6931,0.2893,0,0.0176,2004
Nebraska,HALL,21154,0.6898,0.2944,0,0.0158,2004
Nebraska,HAMILTON,4866,0.7778,0.208,0,0.0142,2004
Nebraska,HARLAN,1897,0.7733,0.2098,0,0.0169,2004
Nebraska,HAYES,598,0.8763,0.1104,0,0.0134,2004
Nebraska,HITCHCOCK,1486,0.788,0.1992,0,0.0128,2004
Nebraska,HOLT,5174,0.815,0.1728,0,0.0122,2004
Nebraska,HOOKER,461,0.8503,0.1388,0,0.0108,2004
Nebraska,HOWARD,2979,0.6781,0.3021,0,0.0198,2004
Nebraska,JEFFERSON,4011,0.6482,0.3371,0,0.0147,2004
Nebraska,JOHNSON,2394,0.614,0.3697,0,0.0163,2004
Nebraska,KEARNEY,3379,0.7757,0.2092,0,0.0151,2004
Nebraska,KEITH,4137,0.8112,0.1796,0,0.0092,2004
Nebraska,KEYA PAHA,549,0.8051,0.1785,0,0.0164,2004
Nebraska,KIMBALL,1877,0.7944,0.195,0,0.0107,2004
Nebraska,KNOX,4213,0.7268,0.2578,0,0.0154,2004
Nebraska,LANCASTER,124509,0.5603,0.4236,0,0.016,2004
Nebraska,LINCOLN,16199,0.6825,0.3028,0,0.0147,2004
Nebraska,LOGAN,429,0.8322,0.1562,0,0.0117,2004
Nebraska,LOUP,386,0.8135,0.1762,0,0.0104,2004
Nebraska,MADISON,14089,0.7794,0.2082,0,0.0124,2004
Nebraska,MCPHERSON,312,0.8301,0.1571,0,0.0128,2004
Nebraska,MERRICK,3657,0.7577,0.2278,0,0.0145,2004
Nebraska,MORRILL,2293,0.7654,0.2159,0,0.0188,2004
Nebraska,NANCE,1731,0.7146,0.2652,0,0.0202,2004
Nebraska,NEMAHA,3715,0.6985,0.2869,0,0.0145,2004
Nebraska,NUCKOLLS,2471,0.7624,0.2189,0,0.0186,2004
Nebraska,OTOE,7386,0.6794,0.308,0,0.0126,2004
Nebraska,PAWNEE,1483,0.6649,0.3243,0,0.0108,2004
Nebraska,PERKINS,1558,0.8248,0.1682,0,0.0071,2004
Nebraska,PHELPS,4743,0.8164,0.175,0,0.0086,2004
Nebraska,PIERCE,3398,0.8311,0.1607,0,0.0082,2004
Nebraska,PLATTE,13987,0.7957,0.19,0,0.0143,2004
Nebraska,POLK,2727,0.7869,0.2013,0,0.0117,2004
Nebraska,RED WILLOW,5258,0.7853,0.2006,0,0.0141,2004
Nebraska,RICHARDSON,4278,0.6835,0.3032,0,0.0133,2004
Nebraska,ROCK,883,0.8381,0.1472,0,0.0147,2004
Nebraska,SALINE,5566,0.5517,0.4348,0,0.0135,2004
Nebraska,SARPY,58334,0.6885,0.2992,0,0.0123,2004
Nebraska,SAUNDERS,9489,0.6788,0.3039,0,0.0173,2004
Nebraska,SCOTTS BLUFF,14390,0.7212,0.2671,0,0.0117,2004
Nebraska,SEWARD,7565,0.7076,0.2794,0,0.013,2004
Nebraska,SHERIDAN,2599,0.8219,0.1654,0,0.0127,2004
Nebraska,SHERMAN,1643,0.6525,0.3293,0,0.0183,2004
Nebraska,SIOUX,809,0.8368,0.152,0,0.0111,2004
Nebraska,STANTON,2745,0.7865,0.2036,0,0.0098,2004
Nebraska,THAYER,2878,0.721,0.2655,0,0.0136,2004
Nebraska,THOMAS,444,0.8514,0.1351,0,0.0135,2004
Nebraska,THURSTON,2387,0.4835,0.5078,0,0.0088,2004
Nebraska,VALLEY,2391,0.7532,0.2359,0,0.0109,2004
Nebraska,WASHINGTON,9950,0.7119,0.2768,0,0.0114,2004
Nebraska,WAYNE,4085,0.7273,0.2592,0,0.0135,2004
Nebraska,WEBSTER,2002,0.7008,0.2782,0,0.021,2004
Nebraska,WHEELER,453,0.8079,0.1788,0,0.0132,2004
Nebraska,YORK,6797,0.7934,0.1918,0,0.0147,2004
Nevada,CARSON CITY,23106,0.57,0.4086,0,0.0214,2004
Nevada,CHURCHILL,10237,0.7165,0.2642,0,0.0192,2004
Nevada,CLARK,545397,0.4682,0.5166,0,0.0152,2004
Nevada,DOUGLAS,23898,0.6357,0.3463,0,0.018,2004
Nevada,ELKO,15309,0.7798,0.1992,0,0.021,2004
Nevada,ESMERALDA,481,0.763,0.2058,0,0.0312,2004
Nevada,EUREKA,738,0.7737,0.1951,0,0.0312,2004
Nevada,HUMBOLDT,5367,0.7259,0.2536,0,0.0205,2004
Nevada,LANDER,2053,0.7803,0.2017,0,0.018,2004
Nevada,LINCOLN,2047,0.7714,0.2042,0,0.0244,2004
Nevada,LYON,17151,0.6493,0.3287,0,0.022,2004
Nevada,MINERAL,2327,0.5741,0.4001,0,0.0258,2004
Nevada,NYE,14510,0.5849,0.387,0,0.028,2004
Nevada,PERSHING,1917,0.6995,0.2806,0,0.0198,2004
Nevada,STOREY,2168,0.578,0.4018,0,0.0203,2004
Nevada,WASHOE,159079,0.5126,0.4705,0,0.0169,2004
Nevada,WHITE PINE,3802,0.6849,0.2846,0,0.0305,2004
New Hampshire,BELKNAP,32298,0.5548,0.4359,0,0.0092,2004
New Hampshire,CARROLL,28222,0.5178,0.4719,0,0.0102,2004
New Hampshire,CHESHIRE,41347,0.3982,0.591,0,0.0108,2004
New Hampshire,COOS,16925,0.4811,0.5072,0,0.0116,2004
New Hampshire,GRAFTON,46971,0.4317,0.5574,0,0.0109,2004
New Hampshire,HILLSBOROUGH,195427,0.5103,0.4816,0,0.0081,2004
New Hampshire,MERRIMACK,76647,0.4705,0.5215,0,0.008,2004
New Hampshire,ROCKINGHAM,158816,0.5168,0.475,0,0.0082,2004
New Hampshire,STRAFFORD,59281,0.4356,0.5557,0,0.0087,2004
New Hampshire,SULLIVAN,21804,0.4651,0.5244,0,0.0105,2004
New Jersey,ATLANTIC,106097,0.4664,0.5254,0,0.0081,2004
New Jersey,BERGEN,400244,0.4743,0.5188,0,0.0069,2004
New Jersey,BURLINGTON,207956,0.4613,0.5309,0,0.0077,2004
New Jersey,CAMDEN,220933,0.3686,0.6236,0,0.0079,2004
New Jersey,CAPE MAY,50762,0.568,0.4231,0,0.009,2004
New Jersey,CUMBERLAND,53185,0.4581,0.5241,0,0.0178,2004
New Jersey,ESSEX,289348,0.2881,0.7039,0,0.0079,2004
New Jersey,GLOUCESTER,127964,0.4691,0.5223,0,0.0086,2004
New Jersey,HUDSON,189446,0.3201,0.6727,0,0.0071,2004
New Jersey,HUNTERDON,66680,0.5982,0.3907,0,0.0111,2004
New Jersey,MERCER,149510,0.3786,0.6125,0,0.0089,2004
New Jersey,MIDDLESEX,295805,0.4276,0.5633,0,0.0091,2004
New Jersey,MONMOUTH,299939,0.5456,0.446,0,0.0084,2004
New Jersey,MORRIS,235154,0.5751,0.417,0,0.0079,2004
New Jersey,OCEAN,256306,0.6016,0.3895,0,0.0088,2004
New Jersey,PASSAIC,171311,0.439,0.5543,0,0.0067,2004
New Jersey,SALEM,29781,0.5279,0.4617,0,0.0104,2004
New Jersey,SOMERSET,140279,0.5169,0.4739,0,0.0092,2004
New Jersey,SUSSEX,69396,0.6413,0.3457,0,0.013,2004
New Jersey,UNION,203387,0.4057,0.5869,0,0.0074,2004
New Jersey,WARREN,48208,0.6128,0.3743,0,0.0129,2004
New Mexico,BERNALILLO,256811,0.4729,0.515,0,0.0121,2004
New Mexico,CATRON,1993,0.716,0.2765,0,0.0075,2004
New Mexico,CHAVES,21705,0.6806,0.3099,0,0.0095,2004
New Mexico,CIBOLA,7487,0.4644,0.5226,0,0.013,2004
New Mexico,COLFAX,5968,0.5164,0.4732,0,0.0104,2004
New Mexico,CURRY,14286,0.7454,0.2479,0,0.0067,2004
New Mexico,DE BACA,993,0.711,0.283,0,0.006,2004
New Mexico,DONA ANA,61960,0.4769,0.5126,0,0.0105,2004
New Mexico,EDDY,20270,0.6546,0.3394,0,0.006,2004
New Mexico,GRANT,13392,0.4581,0.5298,0,0.0121,2004
New Mexico,GUADALUPE,2267,0.4032,0.5911,0,0.0057,2004
New Mexico,HARDING,644,0.5901,0.4022,0,0.0078,2004
New Mexico,HIDALGO,1964,0.5504,0.4384,0,0.0112,2004
New Mexico,LEA,18181,0.7937,0.2005,0,0.0058,2004
New Mexico,LINCOLN,9014,0.6734,0.3131,0,0.0135,2004
New Mexico,LOS ALAMOS,11197,0.5189,0.4649,0,0.0162,2004
New Mexico,LUNA,7593,0.5484,0.4399,0,0.0117,2004
New Mexico,MCKINLEY,20623,0.3564,0.6328,0,0.0107,2004
New Mexico,MORA,2826,0.3284,0.6638,0,0.0078,2004
New Mexico,OTERO,20764,0.6774,0.3098,0,0.0128,2004
New Mexico,QUAY,4117,0.6463,0.3454,0,0.0083,2004
New Mexico,RIO ARRIBA,14999,0.3433,0.6502,0,0.0065,2004
New Mexico,ROOSEVELT,7144,0.6995,0.2914,0,0.0091,2004
New Mexico,SAN JUAN,45006,0.656,0.3298,0,0.0142,2004
New Mexico,SAN MIGUEL,12116,0.2734,0.7167,0,0.0099,2004
New Mexico,SANDOVAL,44541,0.508,0.4809,0,0.011,2004
New Mexico,SANTA FE,66200,0.2789,0.7111,0,0.01,2004
New Mexico,SIERRA,5157,0.6131,0.3735,0,0.0134,2004
New Mexico,SOCORRO,7851,0.4708,0.5127,0,0.0166,2004
New Mexico,TAOS,14835,0.2471,0.7406,0,0.0123,2004
New Mexico,TORRANCE,6507,0.6187,0.3667,0,0.0146,2004
New Mexico,UNION,1881,0.773,0.2185,0,0.0085,2004
New Mexico,VALENCIA,26012,0.5564,0.4333,0,0.0103,2004
New York,ALBANY,147199,0.3728,0.6068,0,0.0204,2004
New York,ALLEGANY,19270,0.6388,0.3407,0,0.0204,2004
New York,BRONX,342929,0.1653,0.8281,0,0.0065,2004
New York,BROOME,91890,0.4741,0.5037,0,0.0222,2004
New York,CATTARAUGUS,34262,0.5852,0.3944,0,0.0203,2004
New York,CAYUGA,36052,0.4922,0.4864,0,0.0215,2004
New York,CHAUTAUQUA,60942,0.5322,0.4473,0,0.0205,2004
New York,CHEMUNG,39075,0.5456,0.4371,0,0.0172,2004
New York,CHENANGO,21341,0.5427,0.4347,0,0.0226,2004
New York,CLINTON,33736,0.4544,0.5224,0,0.0232,2004
New York,COLUMBIA,31103,0.4648,0.5121,0,0.0231,2004
New York,CORTLAND,22760,0.5102,0.4688,0,0.021,2004
New York,DELAWARE,21166,0.565,0.4122,0,0.0229,2004
New York,DUTCHESS,123881,0.5116,0.4701,0,0.0184,2004
New York,ERIE,445138,0.4143,0.5641,0,0.0216,2004
New York,ESSEX,19082,0.5172,0.4595,0,0.0233,2004
New York,FRANKLIN,18316,0.4577,0.521,0,0.0213,2004
New York,FULTON,22215,0.5658,0.4142,0,0.0199,2004
New York,GENESEE,27580,0.6064,0.3746,0,0.019,2004
New York,GREENE,22398,0.5802,0.3988,0,0.0209,2004
New York,HAMILTON,3692,0.6704,0.3101,0,0.0195,2004
New York,HERKIMER,28310,0.566,0.4124,0,0.0216,2004
New York,JEFFERSON,38800,0.5472,0.4345,0,0.0183,2004
New York,KINGS,687780,0.243,0.7487,0,0.0082,2004
New York,LEWIS,11397,0.5812,0.3989,0,0.0199,2004
New York,LIVINGSTON,29948,0.592,0.3841,0,0.0239,2004
New York,MADISON,30287,0.546,0.4332,0,0.0208,2004
New York,MONROE,342981,0.4768,0.5059,0,0.0173,2004
New York,MONTGOMERY,21221,0.5343,0.4453,0,0.0205,2004
New York,NASSAU,618343,0.4663,0.5225,0,0.0112,2004
New York,NEW YORK,641747,0.1674,0.8208,0,0.0118,2004
New York,NIAGARA,96580,0.4878,0.4929,0,0.0193,2004
New York,ONEIDA,95369,0.5494,0.4277,0,0.0229,2004
New York,ONONDAGA,214589,0.4381,0.5423,0,0.0196,2004
New York,ONTARIO,50102,0.5588,0.4225,0,0.0187,2004
New York,ORANGE,144673,0.5467,0.4382,0,0.0151,2004
New York,ORLEANS,16573,0.6225,0.3596,0,0.0179,2004
New York,OSWEGO,51607,0.5101,0.4676,0,0.0223,2004
New York,OTSEGO,26652,0.5006,0.4774,0,0.022,2004
New York,PUTNAM,46563,0.566,0.4204,0,0.0136,2004
New York,QUEENS,605062,0.2743,0.717,0,0.0087,2004
New York,RENSSELAER,72514,0.479,0.4975,0,0.0235,2004
New York,RICHMOND,160126,0.5641,0.4275,0,0.0084,2004
New York,ROCKLAND,131231,0.4963,0.4891,0,0.0146,2004
New York,SARATOGA,106873,0.5255,0.456,0,0.0186,2004
New York,SCHENECTADY,69469,0.4616,0.5178,0,0.0206,2004
New York,SCHOHARIE,14557,0.5902,0.3868,0,0.0231,2004
New York,SCHUYLER,8590,0.5774,0.401,0,0.0215,2004
New York,SENECA,15325,0.5208,0.4554,0,0.0238,2004
New York,ST. LAWRENCE,41755,0.4318,0.5474,0,0.0208,2004
New York,STEUBEN,42284,0.6381,0.3435,0,0.0185,2004
New York,SUFFOLK,638712,0.4853,0.4946,0,0.0201,2004
New York,SULLIVAN,30966,0.4947,0.4855,0,0.0198,2004
New York,TIOGA,23902,0.5758,0.4056,0,0.0187,2004
New York,TOMPKINS,42402,0.33,0.6422,0,0.0278,2004
New York,ULSTER,87712,0.4312,0.5427,0,0.0261,2004
New York,WARREN,31059,0.5463,0.4316,0,0.0221,2004
New York,WASHINGTON,25103,0.5508,0.4232,0,0.026,2004
New York,WAYNE,41200,0.5997,0.3813,0,0.019,2004
New York,WESTCHESTER,395770,0.4033,0.5808,0,0.0159,2004
New York,WYOMING,18164,0.6466,0.3377,0,0.0157,2004
New York,YATES,10711,0.589,0.3926,0,0.0184,2004
North Carolina,ALAMANCE,54175,0.6147,0.3818,0,0.0035,2004
North Carolina,ALEXANDER,15600,0.7005,0.296,0,0.0035,2004
North Carolina,ALLEGHANY,4827,0.5973,0.3982,0,0.0046,2004
North Carolina,ANSON,9225,0.4115,0.5868,0,0.0017,2004
North Carolina,ASHE,11823,0.6168,0.3787,0,0.0046,2004
North Carolina,AVERY,7524,0.7547,0.2399,0,0.0054,2004
North Carolina,BEAUFORT,19522,0.6368,0.3599,0,0.0033,2004
