"Office","State","RaceDate","CensusPop","Area","AreaType","TotalVotes","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","RepVotesTotalPercent","DemVotesTotalPercent","ThirdVotesTotalPercent","OtherVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"President","Illinois","19681105","N/A","LAKE","County","121,903","68,999","Nixon, Richard M.","Challenger","43,409","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","8,738","Wallace, George C.","Challenger","757","25,590","R","56.60","35.61","7.17",".62","61.38","38.62","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","LAWRENCE","County","8,946","4,883","Nixon, Richard M.","Challenger","3,075","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","972","Wallace, George C.","Challenger","16","1,808","R","54.58","34.37","10.87",".18","61.36","38.64","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","LEE","County","15,255","9,598","Nixon, Richard M.","Challenger","4,727","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","925","Wallace, George C.","Challenger","5","4,871","R","62.92","30.99","6.06",".03","67.00","33.00","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","LIVINGSTON","County","18,160","11,963","Nixon, Richard M.","Challenger","5,234","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","950","Wallace, George C.","Challenger","13","6,729","R","65.88","28.82","5.23",".07","69.56","30.44","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","LOGAN","County","14,289","8,638","Nixon, Richard M.","Challenger","4,552","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","1,083","Wallace, George C.","Challenger","16","4,086","R","60.45","31.86","7.58",".11","65.49","34.51","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","MACON","County","49,741","21,027","Nixon, Richard M.","Challenger","23,369","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","5,163","Wallace, George C.","Challenger","182","2,342","D","42.27","46.98","10.38",".37","47.36","52.64","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","MACOUPIN","County","23,368","10,262","Nixon, Richard M.","Challenger","10,750","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","2,325","Wallace, George C.","Challenger","31","488","D","43.91","46.00","9.95",".13","48.84","51.16","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","MADISON","County","101,129","39,622","Nixon, Richard M.","Challenger","46,384","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","14,987","Wallace, George C.","Challenger","136","6,762","D","39.18","45.87","14.82",".13","46.07","53.93","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","MARION","County","17,649","8,134","Nixon, Richard M.","Challenger","7,737","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","1,680","Wallace, George C.","Challenger","98","397","R","46.09","43.84","9.52",".56","51.25","48.75","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","MARSHALL","County","6,677","3,897","Nixon, Richard M.","Challenger","2,455","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","313","Wallace, George C.","Challenger","12","1,442","R","58.36","36.77","4.69",".18","61.35","38.65","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","MASON","County","7,853","3,899","Nixon, Richard M.","Challenger","3,365","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","572","Wallace, George C.","Challenger","17","534","R","49.65","42.85","7.28",".22","53.68","46.32","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","MASSAC","County","6,446","3,578","Nixon, Richard M.","Challenger","1,934","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","926","Wallace, George C.","Challenger","8","1,644","R","55.51","30.00","14.37",".12","64.91","35.09","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","MCDONOUGH","County","12,924","8,496","Nixon, Richard M.","Challenger","3,785","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","628","Wallace, George C.","Challenger","15","4,711","R","65.74","29.29","4.86",".12","69.18","30.82","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","MCHENRY","County","41,185","27,245","Nixon, Richard M.","Challenger","10,896","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","2,701","Wallace, George C.","Challenger","343","16,349","R","66.15","26.46","6.56",".83","71.43","28.57","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","MCLEAN","County","37,630","22,284","Nixon, Richard M.","Challenger","12,779","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","2,351","Wallace, George C.","Challenger","216","9,505","R","59.22","33.96","6.25",".57","63.55","36.45","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","MENARD","County","4,995","2,980","Nixon, Richard M.","Challenger","1,640","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","372","Wallace, George C.","Challenger","3","1,340","R","59.66","32.83","7.45",".06","64.50","35.50","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","MERCER","County","8,600","4,844","Nixon, Richard M.","Challenger","3,143","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","607","Wallace, George C.","Challenger","6","1,701","R","56.33","36.55","7.06",".07","60.65","39.35","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","MONROE","County","9,167","5,086","Nixon, Richard M.","Challenger","2,822","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","1,253","Wallace, George C.","Challenger","6","2,264","R","55.48","30.78","13.67",".07","64.31","35.69","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","MONTGOMERY","County","16,339","7,547","Nixon, Richard M.","Challenger","7,318","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","1,468","Wallace, George C.","Challenger","6","229","R","46.19","44.79","8.98",".04","50.77","49.23","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","MORGAN","County","16,327","8,902","Nixon, Richard M.","Challenger","6,281","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","1,137","Wallace, George C.","Challenger","7","2,621","R","54.52","38.47","6.96",".04","58.63","41.37","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","MOULTRIE","County","6,127","3,094","Nixon, Richard M.","Challenger","2,447","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","571","Wallace, George C.","Challenger","15","647","R","50.50","39.94","9.32",".24","55.84","44.16","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","OGLE","County","17,641","12,168","Nixon, Richard M.","Challenger","4,399","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","1,060","Wallace, George C.","Challenger","14","7,769","R","68.98","24.94","6.01",".08","73.45","26.55","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","PEORIA","County","74,105","37,021","Nixon, Richard M.","Challenger","30,937","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","5,648","Wallace, George C.","Challenger","499","6,084","R","49.96","41.75","7.62",".67","54.48","45.52","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","PERRY","County","10,983","5,384","Nixon, Richard M.","Challenger","4,449","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","1,144","Wallace, George C.","Challenger","6","935","R","49.02","40.51","10.42",".05","54.75","45.25","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","PIATT","County","7,059","3,973","Nixon, Richard M.","Challenger","2,447","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","636","Wallace, George C.","Challenger","3","1,526","R","56.28","34.66","9.01",".04","61.88","38.12","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","PIKE","County","9,939","5,035","Nixon, Richard M.","Challenger","4,191","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","697","Wallace, George C.","Challenger","16","844","R","50.66","42.17","7.01",".16","54.57","45.43","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","POPE","County","2,268","1,307","Nixon, Richard M.","Challenger","732","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","226","Wallace, George C.","Challenger","3","575","R","57.63","32.28","9.96",".13","64.10","35.90","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","PULASKI","County","4,632","1,741","Nixon, Richard M.","Challenger","2,076","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","815","Wallace, George C.","Challenger","N/A","335","D","37.59","44.82","17.59",".00","45.61","54.39","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","PUTNAM","County","2,505","1,351","Nixon, Richard M.","Challenger","988","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","162","Wallace, George C.","Challenger","4","363","R","53.93","39.44","6.47",".16","57.76","42.24","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","RANDOLPH","County","15,250","7,681","Nixon, Richard M.","Challenger","5,953","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","1,607","Wallace, George C.","Challenger","9","1,728","R","50.37","39.04","10.54",".06","56.34","43.66","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","RICHLAND","County","8,137","4,781","Nixon, Richard M.","Challenger","2,495","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","853","Wallace, George C.","Challenger","8","2,286","R","58.76","30.66","10.48",".10","65.71","34.29","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","ROCK ISLAND","County","70,140","30,404","Nixon, Richard M.","Challenger","34,506","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","5,054","Wallace, George C.","Challenger","176","4,102","D","43.35","49.20","7.21",".25","46.84","53.16","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","SALINE","County","13,849","6,913","Nixon, Richard M.","Challenger","5,985","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","939","Wallace, George C.","Challenger","12","928","R","49.92","43.22","6.78",".09","53.60","46.40","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","SANGAMON","County","72,996","36,510","Nixon, Richard M.","Challenger","29,542","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","6,586","Wallace, George C.","Challenger","358","6,968","R","50.02","40.47","9.02",".49","55.27","44.73","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","SCHUYLER","County","4,600","2,760","Nixon, Richard M.","Challenger","1,475","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","346","Wallace, George C.","Challenger","19","1,285","R","60.00","32.07","7.52",".41","65.17","34.83","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","SCOTT","County","3,548","1,971","Nixon, Richard M.","Challenger","1,252","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","325","Wallace, George C.","Challenger","N/A","719","R","55.55","35.29","9.16",".00","61.15","38.85","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","SHELBY","County","11,137","5,487","Nixon, Richard M.","Challenger","4,528","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","1,115","Wallace, George C.","Challenger","7","959","R","49.27","40.66","10.01",".06","54.79","45.21","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","ST. CLAIR","County","100,874","34,442","Nixon, Richard M.","Challenger","50,726","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","15,260","Wallace, George C.","Challenger","446","16,284","D","34.14","50.29","15.13",".44","40.44","59.56","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","STARK","County","3,665","2,292","Nixon, Richard M.","Challenger","1,128","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","239","Wallace, George C.","Challenger","6","1,164","R","62.54","30.78","6.52",".16","67.02","32.98","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","STEPHENSON","County","19,928","11,821","Nixon, Richard M.","Challenger","7,040","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","1,050","Wallace, George C.","Challenger","17","4,781","R","59.32","35.33","5.27",".09","62.67","37.33","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","TAZEWELL","County","48,422","22,971","Nixon, Richard M.","Challenger","20,712","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","4,711","Wallace, George C.","Challenger","28","2,259","R","47.44","42.77","9.73",".06","52.59","47.41","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","UNION","County","8,372","3,889","Nixon, Richard M.","Challenger","3,603","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","871","Wallace, George C.","Challenger","9","286","R","46.45","43.04","10.40",".11","51.91","48.09","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","VERMILION","County","43,424","21,391","Nixon, Richard M.","Challenger","16,238","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","5,726","Wallace, George C.","Challenger","69","5,153","R","49.26","37.39","13.19",".16","56.85","43.15","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","WABASH","County","6,392","3,529","Nixon, Richard M.","Challenger","2,244","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","614","Wallace, George C.","Challenger","5","1,285","R","55.21","35.11","9.61",".08","61.13","38.87","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","WARREN","County","9,795","5,877","Nixon, Richard M.","Challenger","3,085","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","824","Wallace, George C.","Challenger","9","2,792","R","60.00","31.50","8.41",".09","65.58","34.42","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","WASHINGTON","County","7,569","4,793","Nixon, Richard M.","Challenger","2,093","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","671","Wallace, George C.","Challenger","12","2,700","R","63.32","27.65","8.87",".16","69.60","30.40","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","WAYNE","County","9,284","5,532","Nixon, Richard M.","Challenger","2,993","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","745","Wallace, George C.","Challenger","14","2,539","R","59.59","32.24","8.02",".15","64.89","35.11","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","WHITE","County","9,952","5,351","Nixon, Richard M.","Challenger","3,837","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","761","Wallace, George C.","Challenger","3","1,514","R","53.77","38.56","7.65",".03","58.24","41.76","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","WHITESIDE","County","24,534","15,177","Nixon, Richard M.","Challenger","8,132","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","1,179","Wallace, George C.","Challenger","46","7,045","R","61.86","33.15","4.81",".19","65.11","34.89","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","WILL","County","88,460","43,630","Nixon, Richard M.","Challenger","31,576","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","12,595","Wallace, George C.","Challenger","659","12,054","R","49.32","35.70","14.24",".74","58.01","41.99","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","WILLIAMSON","County","23,588","11,886","Nixon, Richard M.","Challenger","9,660","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","2,031","Wallace, George C.","Challenger","11","2,226","R","50.39","40.95","8.61",".05","55.17","44.83","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
"President","Illinois","19681105","N/A","WINNEBAGO","County","90,739","47,646","Nixon, Richard M.","Challenger","36,702","Humphrey, Hubert Horatio Jr.","Challenger","American Independent","6,176","Wallace, George C.","Challenger","215","10,944","R","52.51","40.45","6.81",".24","56.49","43.51","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.","In Georgia, Kentucky, and Michigan, to account for discrepancies between reported county-by-county figures and reported state totals, and extra row of data, ""Votes not reported by county,"" is included.",""
