"Office","State","RaceDate","CensusPop","Area","AreaType","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"Senate","Illinois","19981103","N/A","GALLATIN","County","1,085","Fitzgerald, Peter G.","Challenger","1,738","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","68","653","D",".00","38.43","61.57","","",""
"Senate","Illinois","19981103","N/A","GREENE","County","2,946","Fitzgerald, Peter G.","Challenger","1,663","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","117","1,283","R",".00","63.92","36.08","","",""
"Senate","Illinois","19981103","N/A","GRUNDY","County","7,220","Fitzgerald, Peter G.","Challenger","4,517","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","329","2,703","R",".00","61.51","38.49","","",""
"Senate","Illinois","19981103","N/A","HAMILTON","County","2,159","Fitzgerald, Peter G.","Challenger","1,777","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","103","382","R",".00","54.85","45.15","","",""
"Senate","Illinois","19981103","N/A","HANCOCK","County","5,069","Fitzgerald, Peter G.","Challenger","2,665","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","183","2,404","R",".00","65.54","34.46","","",""
"Senate","Illinois","19981103","N/A","HARDIN","County","1,274","Fitzgerald, Peter G.","Challenger","1,120","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","62","154","R",".00","53.22","46.78","","",""
"Senate","Illinois","19981103","N/A","HENDERSON","County","1,898","Fitzgerald, Peter G.","Challenger","1,394","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","100","504","R",".00","57.65","42.35","","",""
"Senate","Illinois","19981103","N/A","HENRY","County","11,131","Fitzgerald, Peter G.","Challenger","6,518","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","531","4,613","R",".00","63.07","36.93","","",""
"Senate","Illinois","19981103","N/A","IROQUOIS","County","7,590","Fitzgerald, Peter G.","Challenger","2,931","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","176","4,659","R",".00","72.14","27.86","","",""
"Senate","Illinois","19981103","N/A","JACKSON","County","9,510","Fitzgerald, Peter G.","Challenger","8,109","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","436","1,401","R",".00","53.98","46.02","","",""
"Senate","Illinois","19981103","N/A","JASPER","County","2,160","Fitzgerald, Peter G.","Challenger","1,778","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","36","382","R",".00","54.85","45.15","","",""
"Senate","Illinois","19981103","N/A","JEFFERSON","County","7,210","Fitzgerald, Peter G.","Challenger","4,629","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","252","2,581","R",".00","60.90","39.10","","",""
"Senate","Illinois","19981103","N/A","JERSEY","County","4,343","Fitzgerald, Peter G.","Challenger","2,458","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","197","1,885","R",".00","63.86","36.14","","",""
"Senate","Illinois","19981103","N/A","JO DAVIESS","County","4,687","Fitzgerald, Peter G.","Challenger","2,701","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","282","1,986","R",".00","63.44","36.56","","",""
