office,state,date,county,rep_votes,rep_candidate,rep_status,dem_votes,dem_candidate,dem_status,third,third_votes,third_candidate,third_status,other_votes,plurality_votes,plurality_party,pct_third,pct_rep,pct_dem,year
Governor,Tennessee,19981103,MONROE,"3,677","Sundquist, Don",Incumbent,"1,468","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,72,"2,209",R,0,71.47,28.53,1998
Governor,Tennessee,19981103,MONTGOMERY,"16,105","Sundquist, Don",Incumbent,"4,934","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,408,"11,171",R,0,76.55,23.45,1998
Governor,Tennessee,19981103,MOORE,693,"Sundquist, Don",Incumbent,216,"Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,14,477,R,0,76.24,23.76,1998
Governor,Tennessee,19981103,MORGAN,"1,279","Sundquist, Don",Incumbent,"1,258","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,51,21,R,0,50.41,49.59,1998
Governor,Tennessee,19981103,OBION,"3,920","Sundquist, Don",Incumbent,"2,183","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,258,"1,737",R,0,64.23,35.77,1998
Governor,Tennessee,19981103,OVERTON,"1,532","Sundquist, Don",Incumbent,"1,419","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,55,113,R,0,51.91,48.09,1998
Governor,Tennessee,19981103,PERRY,679,"Sundquist, Don",Incumbent,577,"Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,24,102,R,0,54.06,45.94,1998
Governor,Tennessee,19981103,PICKETT,895,"Sundquist, Don",Incumbent,370,"Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,14,525,R,0,70.75,29.25,1998
Governor,Tennessee,19981103,POLK,"1,766","Sundquist, Don",Incumbent,"1,240","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,40,526,R,0,58.75,41.25,1998
Governor,Tennessee,19981103,PUTNAM,"10,083","Sundquist, Don",Incumbent,"3,688","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,307,"6,395",R,0,73.22,26.78,1998
Governor,Tennessee,19981103,RHEA,"3,173","Sundquist, Don",Incumbent,"1,051","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,47,"2,122",R,0,75.12,24.88,1998
Governor,Tennessee,19981103,ROANE,"8,571","Sundquist, Don",Incumbent,"3,519","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,279,"5,052",R,0,70.89,29.11,1998
Governor,Tennessee,19981103,ROBERTSON,"5,429","Sundquist, Don",Incumbent,"2,563","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,198,"2,866",R,0,67.93,32.07,1998
Governor,Tennessee,19981103,RUTHERFORD,"19,832","Sundquist, Don",Incumbent,"8,088","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,473,"11,744",R,0,71.03,28.97,1998
Governor,Tennessee,19981103,SCOTT,"2,295","Sundquist, Don",Incumbent,976,"Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,57,"1,319",R,0,70.16,29.84,1998
Governor,Tennessee,19981103,SEQUATCHIE,"1,271","Sundquist, Don",Incumbent,655,"Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,36,616,R,0,65.99,34.01,1998
Governor,Tennessee,19981103,SEVIER,"8,143","Sundquist, Don",Incumbent,"1,695","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,140,"6,448",R,0,82.77,17.23,1998
Governor,Tennessee,19981103,SHELBY,"96,414","Sundquist, Don",Incumbent,"59,295","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,"2,534","37,119",R,0,61.92,38.08,1998
Governor,Tennessee,19981103,SMITH,"2,036","Sundquist, Don",Incumbent,"1,332","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,67,704,R,0,60.45,39.55,1998
Governor,Tennessee,19981103,STEWART,"1,535","Sundquist, Don",Incumbent,936,"Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,75,599,R,0,62.12,37.88,1998
Governor,Tennessee,19981103,SULLIVAN,"24,186","Sundquist, Don",Incumbent,"6,318","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,448,"17,868",R,0,79.29,20.71,1998
Governor,Tennessee,19981103,SUMNER,"16,527","Sundquist, Don",Incumbent,"5,901","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,431,"10,626",R,0,73.69,26.31,1998
Governor,Tennessee,19981103,TIPTON,"5,645","Sundquist, Don",Incumbent,"1,735","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,199,"3,910",R,0,76.49,23.51,1998
Governor,Tennessee,19981103,TROUSDALE,717,"Sundquist, Don",Incumbent,492,"Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,26,225,R,0,59.31,40.69,1998
Governor,Tennessee,19981103,UNICOI,"2,507","Sundquist, Don",Incumbent,603,"Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,89,"1,904",R,0,80.61,19.39,1998
Governor,Tennessee,19981103,UNION,"1,479","Sundquist, Don",Incumbent,612,"Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,50,867,R,0,70.73,29.27,1998
Governor,Tennessee,19981103,VAN BUREN,575,"Sundquist, Don",Incumbent,580,"Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,17,5,D,0,49.78,50.22,1998
Governor,Tennessee,19981103,WARREN,"4,110","Sundquist, Don",Incumbent,"2,037","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,137,"2,073",R,0,66.86,33.14,1998
Governor,Tennessee,19981103,WASHINGTON,"12,395","Sundquist, Don",Incumbent,"3,148","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,434,"9,247",R,0,79.75,20.25,1998
Governor,Tennessee,19981103,WAYNE,"1,664","Sundquist, Don",Incumbent,724,"Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,31,940,R,0,69.68,30.32,1998
Governor,Tennessee,19981103,WEAKLEY,"3,451","Sundquist, Don",Incumbent,"1,665","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,126,"1,786",R,0,67.46,32.54,1998
Governor,Tennessee,19981103,WHITE,"2,338","Sundquist, Don",Incumbent,"1,169","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,111,"1,169",R,0,66.67,33.33,1998
Governor,Tennessee,19981103,WILLIAMSON,"20,776","Sundquist, Don",Incumbent,"5,045","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,292,"15,731",R,0,80.46,19.54,1998
Governor,Tennessee,19981103,WILSON,"12,354","Sundquist, Don",Incumbent,"4,733","Hooker, John Jay Jr.",Challenger,N/A,N/A,N/A,N/A,397,"7,621",R,0,72.3,27.7,1998
Governor,Texas,19981103,ANDERSON,"6,762","Bush, George W.",Incumbent,"2,927","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,45,"3,835",R,0,69.79,30.21,1998
Governor,Texas,19981103,ANDREWS,"2,082","Bush, George W.",Incumbent,455,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,23,"1,627",R,0,82.07,17.93,1998
Governor,Texas,19981103,ANGELINA,"10,880","Bush, George W.",Incumbent,"6,437","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,85,"4,443",R,0,62.83,37.17,1998
Governor,Texas,19981103,ARANSAS,"4,292","Bush, George W.",Incumbent,"1,449","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,35,"2,843",R,0,74.76,25.24,1998
Governor,Texas,19981103,ARCHER,"2,018","Bush, George W.",Incumbent,653,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,9,"1,365",R,0,75.55,24.45,1998
Governor,Texas,19981103,ARMSTRONG,683,"Bush, George W.",Incumbent,102,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,3,581,R,0,87.01,12.99,1998
Governor,Texas,19981103,ATASCOSA,"4,252","Bush, George W.",Incumbent,"1,777","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,48,"2,475",R,0,70.53,29.47,1998
Governor,Texas,19981103,AUSTIN,"5,157","Bush, George W.",Incumbent,"1,321","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,23,"3,836",R,0,79.61,20.39,1998
Governor,Texas,19981103,BAILEY,"1,454","Bush, George W.",Incumbent,356,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,"1,098",R,0,80.33,19.67,1998
Governor,Texas,19981103,BANDERA,"3,583","Bush, George W.",Incumbent,649,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,41,"2,934",R,0,84.66,15.34,1998
Governor,Texas,19981103,BASTROP,"7,638","Bush, George W.",Incumbent,"4,040","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,112,"3,598",R,0,65.41,34.59,1998
Governor,Texas,19981103,BAYLOR,839,"Bush, George W.",Incumbent,428,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,411,R,0,66.22,33.78,1998
Governor,Texas,19981103,BEE,"4,593","Bush, George W.",Incumbent,"2,952","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,33,"1,641",R,0,60.87,39.13,1998
Governor,Texas,19981103,BELL,"24,244","Bush, George W.",Incumbent,"8,815","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,167,"15,429",R,0,73.34,26.66,1998
Governor,Texas,19981103,BEXAR,"147,136","Bush, George W.",Incumbent,"78,801","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,"1,153","68,335",R,0,65.12,34.88,1998
Governor,Texas,19981103,BLANCO,"2,104","Bush, George W.",Incumbent,485,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,26,"1,619",R,0,81.27,18.73,1998
Governor,Texas,19981103,BORDEN,218,"Bush, George W.",Incumbent,42,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,2,176,R,0,83.85,16.15,1998
Governor,Texas,19981103,BOSQUE,"3,263","Bush, George W.",Incumbent,"1,192","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,16,"2,071",R,0,73.24,26.76,1998
Governor,Texas,19981103,BOWIE,"11,250","Bush, George W.",Incumbent,"6,770","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,35,"4,480",R,0,62.43,37.57,1998
Governor,Texas,19981103,BRAZORIA,"34,286","Bush, George W.",Incumbent,"11,163","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,275,"23,123",R,0,75.44,24.56,1998
Governor,Texas,19981103,BRAZOS,"19,522","Bush, George W.",Incumbent,"6,544","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,171,"12,978",R,0,74.89,25.11,1998
Governor,Texas,19981103,BREWSTER,"1,371","Bush, George W.",Incumbent,836,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,43,535,R,0,62.12,37.88,1998
Governor,Texas,19981103,BRISCOE,459,"Bush, George W.",Incumbent,172,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,2,287,R,0,72.74,27.26,1998
Governor,Texas,19981103,BROOKS,489,"Bush, George W.",Incumbent,"1,097","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,N/A,608,D,0,30.83,69.17,1998
Governor,Texas,19981103,BROWN,"6,851","Bush, George W.",Incumbent,"1,976","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,31,"4,875",R,0,77.61,22.39,1998
Governor,Texas,19981103,BURLESON,"2,778","Bush, George W.",Incumbent,"1,467","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,16,"1,311",R,0,65.44,34.56,1998
Governor,Texas,19981103,BURNET,"6,656","Bush, George W.",Incumbent,"2,277","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,56,"4,379",R,0,74.51,25.49,1998
Governor,Texas,19981103,CALDWELL,"3,604","Bush, George W.",Incumbent,"1,997","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,38,"1,607",R,0,64.35,35.65,1998
Governor,Texas,19981103,CALHOUN,"3,154","Bush, George W.",Incumbent,"1,378","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,19,"1,776",R,0,69.59,30.41,1998
Governor,Texas,19981103,CALLAHAN,"2,703","Bush, George W.",Incumbent,750,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,12,"1,953",R,0,78.28,21.72,1998
Governor,Texas,19981103,CAMERON,"19,747","Bush, George W.",Incumbent,"13,357","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,197,"6,390",R,0,59.65,40.35,1998
Governor,Texas,19981103,CAMP,"1,734","Bush, George W.",Incumbent,"1,285","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,8,449,R,0,57.44,42.56,1998
Governor,Texas,19981103,CARSON,"1,969","Bush, George W.",Incumbent,444,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,14,"1,525",R,0,81.6,18.4,1998
Governor,Texas,19981103,CASS,"3,951","Bush, George W.",Incumbent,"2,663","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,17,"1,288",R,0,59.74,40.26,1998
Governor,Texas,19981103,CASTRO,"1,440","Bush, George W.",Incumbent,562,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,8,878,R,0,71.93,28.07,1998
Governor,Texas,19981103,CHAMBERS,"3,921","Bush, George W.",Incumbent,"1,400","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,23,"2,521",R,0,73.69,26.31,1998
Governor,Texas,19981103,CHEROKEE,"6,715","Bush, George W.",Incumbent,"2,867","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,35,"3,848",R,0,70.08,29.92,1998
Governor,Texas,19981103,CHILDRESS,"1,032","Bush, George W.",Incumbent,404,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,3,628,R,0,71.87,28.13,1998
Governor,Texas,19981103,CLAY,"2,149","Bush, George W.",Incumbent,785,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,10,"1,364",R,0,73.24,26.76,1998
Governor,Texas,19981103,COCHRAN,846,"Bush, George W.",Incumbent,265,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,3,581,R,0,76.15,23.85,1998
Governor,Texas,19981103,COKE,953,"Bush, George W.",Incumbent,261,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,7,692,R,0,78.5,21.5,1998
Governor,Texas,19981103,COLEMAN,"2,115","Bush, George W.",Incumbent,662,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,8,"1,453",R,0,76.16,23.84,1998
Governor,Texas,19981103,COLLIN,"71,066","Bush, George W.",Incumbent,"12,544","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,479,"58,522",R,0,85,15,1998
Governor,Texas,19981103,COLLINGSWORTH,694,"Bush, George W.",Incumbent,343,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,3,351,R,0,66.92,33.08,1998
Governor,Texas,19981103,COLORADO,"4,235","Bush, George W.",Incumbent,"1,345","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,20,"2,890",R,0,75.9,24.1,1998
Governor,Texas,19981103,COMAL,"15,304","Bush, George W.",Incumbent,"3,132","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,122,"12,172",R,0,83.01,16.99,1998
Governor,Texas,19981103,COMANCHE,"2,630","Bush, George W.",Incumbent,"1,225","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,15,"1,405",R,0,68.22,31.78,1998
Governor,Texas,19981103,CONCHO,701,"Bush, George W.",Incumbent,214,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,3,487,R,0,76.61,23.39,1998
Governor,Texas,19981103,COOKE,"7,550","Bush, George W.",Incumbent,"1,757","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,38,"5,793",R,0,81.12,18.88,1998
Governor,Texas,19981103,CORYELL,"5,754","Bush, George W.",Incumbent,"1,787","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,52,"3,967",R,0,76.3,23.7,1998
Governor,Texas,19981103,COTTLE,410,"Bush, George W.",Incumbent,243,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,5,167,R,0,62.79,37.21,1998
Governor,Texas,19981103,CRANE,931,"Bush, George W.",Incumbent,236,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,695,R,0,79.78,20.22,1998
Governor,Texas,19981103,CROCKETT,"1,026","Bush, George W.",Incumbent,386,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,7,640,R,0,72.66,27.34,1998
Governor,Texas,19981103,CROSBY,"1,041","Bush, George W.",Incumbent,466,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,575,R,0,69.08,30.92,1998
Governor,Texas,19981103,CULBERSON,230,"Bush, George W.",Incumbent,226,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,3,4,R,0,50.44,49.56,1998
Governor,Texas,19981103,DALLAM,706,"Bush, George W.",Incumbent,130,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,2,576,R,0,84.45,15.55,1998
Governor,Texas,19981103,DALLAS,"221,055","Bush, George W.",Incumbent,"118,938","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,"1,908","102,117",R,0,65.02,34.98,1998
Governor,Texas,19981103,DAWSON,"2,262","Bush, George W.",Incumbent,576,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,11,"1,686",R,0,79.7,20.3,1998
Governor,Texas,19981103,DE WITT,"3,431","Bush, George W.",Incumbent,806,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,19,"2,625",R,0,80.98,19.02,1998
Governor,Texas,19981103,DEAF SMITH,"2,761","Bush, George W.",Incumbent,646,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,12,"2,115",R,0,81.04,18.96,1998
Governor,Texas,19981103,DELTA,838,"Bush, George W.",Incumbent,476,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,362,R,0,63.77,36.23,1998
Governor,Texas,19981103,DENTON,"54,129","Bush, George W.",Incumbent,"13,454","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,544,"40,675",R,0,80.09,19.91,1998
Governor,Texas,19981103,DICKENS,419,"Bush, George W.",Incumbent,260,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,3,159,R,0,61.71,38.29,1998
Governor,Texas,19981103,DIMMIT,595,"Bush, George W.",Incumbent,"1,016","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,6,421,D,0,36.93,63.07,1998
Governor,Texas,19981103,DONLEY,"1,191","Bush, George W.",Incumbent,264,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,N/A,927,R,0,81.86,18.14,1998
Governor,Texas,19981103,DUVAL,825,"Bush, George W.",Incumbent,"2,906","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,14,"2,081",D,0,22.11,77.89,1998
Governor,Texas,19981103,EASTLAND,"3,753","Bush, George W.",Incumbent,"1,247","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,25,"2,506",R,0,75.06,24.94,1998
Governor,Texas,19981103,ECTOR,"15,132","Bush, George W.",Incumbent,"5,811","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,166,"9,321",R,0,72.25,27.75,1998
Governor,Texas,19981103,EDWARDS,650,"Bush, George W.",Incumbent,200,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,450,R,0,76.47,23.53,1998
Governor,Texas,19981103,EL PASO,"46,035","Bush, George W.",Incumbent,"45,378","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,636,657,R,0,50.36,49.64,1998
Governor,Texas,19981103,ELLIS,"15,527","Bush, George W.",Incumbent,"4,929","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,97,"10,598",R,0,75.9,24.1,1998
Governor,Texas,19981103,ERATH,"5,399","Bush, George W.",Incumbent,"1,905","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,28,"3,494",R,0,73.92,26.08,1998
Governor,Texas,19981103,FALLS,"2,119","Bush, George W.",Incumbent,"1,334","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,20,785,R,0,61.37,38.63,1998
Governor,Texas,19981103,FANNIN,"3,967","Bush, George W.",Incumbent,"2,366","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,28,"1,601",R,0,62.64,37.36,1998
Governor,Texas,19981103,FAYETTE,"5,144","Bush, George W.",Incumbent,"1,590","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,22,"3,554",R,0,76.39,23.61,1998
Governor,Texas,19981103,FISHER,789,"Bush, George W.",Incumbent,632,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,3,157,R,0,55.52,44.48,1998
Governor,Texas,19981103,FLOYD,"1,366","Bush, George W.",Incumbent,342,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,"1,024",R,0,79.98,20.02,1998
Governor,Texas,19981103,FOARD,205,"Bush, George W.",Incumbent,206,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,1,D,0,49.88,50.12,1998
Governor,Texas,19981103,FORT BEND,"43,225","Bush, George W.",Incumbent,"16,094","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,227,"27,131",R,0,72.87,27.13,1998
Governor,Texas,19981103,FRANKLIN,"1,911","Bush, George W.",Incumbent,750,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,15,"1,161",R,0,71.82,28.18,1998
Governor,Texas,19981103,FREESTONE,"3,131","Bush, George W.",Incumbent,"1,509","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,22,"1,622",R,0,67.48,32.52,1998
Governor,Texas,19981103,FRIO,"1,270","Bush, George W.",Incumbent,"1,001","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,16,269,R,0,55.92,44.08,1998
Governor,Texas,19981103,GAINES,"2,127","Bush, George W.",Incumbent,487,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,14,"1,640",R,0,81.37,18.63,1998
Governor,Texas,19981103,GALVESTON,"33,986","Bush, George W.",Incumbent,"20,435","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,327,"13,551",R,0,62.45,37.55,1998
Governor,Texas,19981103,GARZA,818,"Bush, George W.",Incumbent,255,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,563,R,0,76.23,23.77,1998
Governor,Texas,19981103,GILLESPIE,"5,690","Bush, George W.",Incumbent,784,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,46,"4,906",R,0,87.89,12.11,1998
Governor,Texas,19981103,GLASSCOCK,476,"Bush, George W.",Incumbent,42,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,N/A,434,R,0,91.89,8.11,1998
Governor,Texas,19981103,GOLIAD,"1,432","Bush, George W.",Incumbent,568,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,12,864,R,0,71.6,28.4,1998
Governor,Texas,19981103,GONZALES,"3,468","Bush, George W.",Incumbent,"1,090","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,20,"2,378",R,0,76.09,23.91,1998
Governor,Texas,19981103,GRAY,"5,365","Bush, George W.",Incumbent,990,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,33,"4,375",R,0,84.42,15.58,1998
Governor,Texas,19981103,GRAYSON,"16,682","Bush, George W.",Incumbent,"6,868","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,95,"9,814",R,0,70.84,29.16,1998
Governor,Texas,19981103,GREGG,"18,168","Bush, George W.",Incumbent,"6,146","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,87,"12,022",R,0,74.72,25.28,1998
Governor,Texas,19981103,GRIMES,"2,760","Bush, George W.",Incumbent,"1,273","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,30,"1,487",R,0,68.44,31.56,1998
Governor,Texas,19981103,GUADALUPE,"12,663","Bush, George W.",Incumbent,"3,273","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,112,"9,390",R,0,79.46,20.54,1998
Governor,Texas,19981103,HALE,"5,819","Bush, George W.",Incumbent,"1,312","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,35,"4,507",R,0,81.6,18.4,1998
Governor,Texas,19981103,HALL,604,"Bush, George W.",Incumbent,317,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,2,287,R,0,65.58,34.42,1998
Governor,Texas,19981103,HAMILTON,"1,950","Bush, George W.",Incumbent,714,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,16,"1,236",R,0,73.2,26.8,1998
Governor,Texas,19981103,HANSFORD,"1,517","Bush, George W.",Incumbent,148,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,2,"1,369",R,0,91.11,8.89,1998
Governor,Texas,19981103,HARDEMAN,781,"Bush, George W.",Incumbent,409,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,4,372,R,0,65.63,34.37,1998
Governor,Texas,19981103,HARDIN,"8,239","Bush, George W.",Incumbent,"3,392","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,43,"4,847",R,0,70.84,29.16,1998
Governor,Texas,19981103,HARRIS,"350,309","Bush, George W.",Incumbent,"183,045","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,"3,089","167,264",R,0,65.68,34.32,1998
Governor,Texas,19981103,HARRISON,"9,511","Bush, George W.",Incumbent,"4,988","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,50,"4,523",R,0,65.6,34.4,1998
Governor,Texas,19981103,HARTLEY,"1,083","Bush, George W.",Incumbent,231,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,5,852,R,0,82.42,17.58,1998
Governor,Texas,19981103,HASKELL,"1,357","Bush, George W.",Incumbent,802,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,8,555,R,0,62.85,37.15,1998
Governor,Texas,19981103,HAYS,"14,054","Bush, George W.",Incumbent,"5,819","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,201,"8,235",R,0,70.72,29.28,1998
Governor,Texas,19981103,HEMPHILL,859,"Bush, George W.",Incumbent,151,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,5,708,R,0,85.05,14.95,1998
Governor,Texas,19981103,HENDERSON,"10,909","Bush, George W.",Incumbent,"4,663","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,69,"6,246",R,0,70.06,29.94,1998
Governor,Texas,19981103,HIDALGO,"25,325","Bush, George W.",Incumbent,"22,305","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,199,"3,020",R,0,53.17,46.83,1998
Governor,Texas,19981103,HILL,"4,624","Bush, George W.",Incumbent,"1,953","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,28,"2,671",R,0,70.31,29.69,1998
Governor,Texas,19981103,HOCKLEY,"4,048","Bush, George W.",Incumbent,869,"Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,22,"3,179",R,0,82.33,17.67,1998
Governor,Texas,19981103,HOOD,"8,428","Bush, George W.",Incumbent,"2,530","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,38,"5,898",R,0,76.91,23.09,1998
Governor,Texas,19981103,HOPKINS,"5,223","Bush, George W.",Incumbent,"2,432","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,24,"2,791",R,0,68.23,31.77,1998
Governor,Texas,19981103,HOUSTON,"3,812","Bush, George W.",Incumbent,"2,082","Mauro, Garry",Challenger,N/A,N/A,N/A,N/A,23,"1,730",R,0,64.68,35.32,1998
