office,state,date,county,rep_votes,rep_candidate,rep_status,dem_votes,dem_candidate,dem_status,third,third_votes,third_candidate,third_statust,other,plurality_votes,plurality_party,pct_third,pct_rep,pct_dem,year
Senate,New Jersey,19961105,ATLANTIC,"33,416","Zimmer, Dick",Challenger,"41,564","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"3,024","8,148",D,0,44.57,55.43,NA
Senate,New Jersey,19961105,BERGEN,"150,655","Zimmer, Dick",Challenger,"185,365","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"9,544","34,710",D,0,44.84,55.16,NA
Senate,New Jersey,19961105,BURLINGTON,"66,450","Zimmer, Dick",Challenger,"73,517","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"7,957","7,067",D,0,47.48,52.52,NA
Senate,New Jersey,19961105,CAMDEN,"62,564","Zimmer, Dick",Challenger,"105,932","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"8,260","43,368",D,0,37.13,62.87,NA
Senate,New Jersey,19961105,CAPE MAY,"22,040","Zimmer, Dick",Challenger,"17,786","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"1,378","4,254",R,0,55.34,44.66,NA
Senate,New Jersey,19961105,CUMBERLAND,"16,886","Zimmer, Dick",Challenger,"22,129","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"2,246","5,243",D,0,43.28,56.72,NA
Senate,New Jersey,19961105,ESSEX,"68,286","Zimmer, Dick",Challenger,"160,714","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"7,608","92,428",D,0,29.82,70.18,NA
Senate,New Jersey,19961105,GLOUCESTER,"40,105","Zimmer, Dick",Challenger,"49,190","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"5,830","9,085",D,0,44.91,55.09,NA
Senate,New Jersey,19961105,HUDSON,"39,220","Zimmer, Dick",Challenger,"111,539","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"6,143","72,319",D,0,26.02,73.98,NA
Senate,New Jersey,19961105,HUNTERDON,"31,002","Zimmer, Dick",Challenger,"15,538","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"3,247","15,464",R,0,66.61,33.39,NA
Senate,New Jersey,19961105,MERCER,"48,829","Zimmer, Dick",Challenger,"67,867","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"6,110","19,038",D,0,41.84,58.16,NA
Senate,New Jersey,19961105,MIDDLESEX,"94,978","Zimmer, Dick",Challenger,"133,123","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"15,512","38,145",D,0,41.64,58.36,NA
Senate,New Jersey,19961105,MONMOUTH,"109,173","Zimmer, Dick",Challenger,"108,060","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"11,987","1,113",R,0,50.26,49.74,NA
Senate,New Jersey,19961105,MORRIS,"103,283","Zimmer, Dick",Challenger,"73,921","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"11,378","29,362",R,0,58.28,41.72,NA
Senate,New Jersey,19961105,OCEAN,"92,505","Zimmer, Dick",Challenger,"91,041","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"8,527","1,464",R,0,50.4,49.6,NA
Senate,New Jersey,19961105,PASSAIC,"57,090","Zimmer, Dick",Challenger,"74,118","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"5,407","17,028",D,0,43.51,56.49,NA
Senate,New Jersey,19961105,SALEM,"12,102","Zimmer, Dick",Challenger,"11,736","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"1,585",366,R,0,50.77,49.23,NA
Senate,New Jersey,19961105,SOMERSET,"58,393","Zimmer, Dick",Challenger,"44,748","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"5,068","13,645",R,0,56.61,43.39,NA
Senate,New Jersey,19961105,SUSSEX,"30,865","Zimmer, Dick",Challenger,"18,152","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"3,843","12,713",R,0,62.97,37.03,NA
Senate,New Jersey,19961105,UNION,"69,781","Zimmer, Dick",Challenger,"99,356","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"9,784","29,575",D,0,41.26,58.74,NA
Senate,New Jersey,19961105,WARREN,"20,194","Zimmer, Dick",Challenger,"13,932","Torricelli, Robert G.",Challenger,N/A,N/A,N/A,N/A,"2,523","6,262",R,0,59.17,40.83,NA
Senate,New Mexico,19961105,BERNALILLO,"119,363","Domenici, Peter V.",Incumbent,"50,180","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,"11,555","69,183",R,0,70.4,29.6,NA
Senate,New Mexico,19961105,CATRON,"1,117","Domenici, Peter V.",Incumbent,307,"Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,82,810,R,0,78.44,21.56,NA
Senate,New Mexico,19961105,CHAVES,"13,528","Domenici, Peter V.",Incumbent,"4,579","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,353,"8,949",R,0,74.71,25.29,NA
Senate,New Mexico,19961105,CIBOLA,"4,168","Domenici, Peter V.",Incumbent,"2,474","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,200,"1,694",R,0,62.75,37.25,NA
Senate,New Mexico,19961105,COLFAX,"3,241","Domenici, Peter V.",Incumbent,"1,754","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,145,"1,487",R,0,64.88,35.12,NA
Senate,New Mexico,19961105,CURRY,"9,386","Domenici, Peter V.",Incumbent,"2,739","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,237,"6,647",R,0,77.41,22.59,NA
Senate,New Mexico,19961105,DE BACA,814,"Domenici, Peter V.",Incumbent,251,"Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,19,563,R,0,76.43,23.57,NA
Senate,New Mexico,19961105,DONA ANA,"26,223","Domenici, Peter V.",Incumbent,"15,332","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,"1,672","10,891",R,0,63.1,36.9,NA
Senate,New Mexico,19961105,EDDY,"13,084","Domenici, Peter V.",Incumbent,"5,516","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,266,"7,568",R,0,70.34,29.66,NA
Senate,New Mexico,19961105,GRANT,"5,965","Domenici, Peter V.",Incumbent,"4,479","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,399,"1,486",R,0,57.11,42.89,NA
Senate,New Mexico,19961105,GUADALUPE,847,"Domenici, Peter V.",Incumbent,871,"Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,20,24,D,0,49.3,50.7,NA
Senate,New Mexico,19961105,HARDING,427,"Domenici, Peter V.",Incumbent,176,"Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,3,251,R,0,70.81,29.19,NA
Senate,New Mexico,19961105,HIDALGO,"1,201","Domenici, Peter V.",Incumbent,689,"Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,48,512,R,0,63.54,36.46,NA
Senate,New Mexico,19961105,LEA,"10,584","Domenici, Peter V.",Incumbent,"3,511","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,333,"7,073",R,0,75.09,24.91,NA
Senate,New Mexico,19961105,LINCOLN,"4,926","Domenici, Peter V.",Incumbent,"1,240","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,215,"3,686",R,0,79.89,20.11,NA
Senate,New Mexico,19961105,LOS ALAMOS,"8,293","Domenici, Peter V.",Incumbent,"1,135","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,463,"7,158",R,0,87.96,12.04,NA
Senate,New Mexico,19961105,LUNA,"3,869","Domenici, Peter V.",Incumbent,"2,198","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,183,"1,671",R,0,63.77,36.23,NA
Senate,New Mexico,19961105,MCKINLEY,"8,241","Domenici, Peter V.",Incumbent,"6,983","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,373,"1,258",R,0,54.13,45.87,NA
Senate,New Mexico,19961105,MORA,"1,119","Domenici, Peter V.",Incumbent,"1,176","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,57,57,D,0,48.76,51.24,NA
Senate,New Mexico,19961105,OTERO,"12,311","Domenici, Peter V.",Incumbent,"3,612","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,366,"8,699",R,0,77.32,22.68,NA
Senate,New Mexico,19961105,QUAY,"2,937","Domenici, Peter V.",Incumbent,"1,141","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,88,"1,796",R,0,72.02,27.98,NA
Senate,New Mexico,19961105,RIO ARRIBA,"5,834","Domenici, Peter V.",Incumbent,"4,978","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,465,856,R,0,53.96,46.04,NA
Senate,New Mexico,19961105,ROOSEVELT,"4,559","Domenici, Peter V.",Incumbent,"1,119","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,141,"3,440",R,0,80.29,19.71,NA
Senate,New Mexico,19961105,SAN JUAN,"24,266","Domenici, Peter V.",Incumbent,"7,127","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,942,"17,139",R,0,77.3,22.7,NA
Senate,New Mexico,19961105,SAN MIGUEL,"4,610","Domenici, Peter V.",Incumbent,"4,461","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,416,149,R,0,50.82,49.18,NA
Senate,New Mexico,19961105,SANDOVAL,"17,185","Domenici, Peter V.",Incumbent,"7,603","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,"1,374","9,582",R,0,69.33,30.67,NA
Senate,New Mexico,19961105,SANTA FE,"20,587","Domenici, Peter V.",Incumbent,"14,277","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,"7,399","6,310",R,0,59.05,40.95,NA
Senate,New Mexico,19961105,SIERRA,"3,160","Domenici, Peter V.",Incumbent,"1,227","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,164,"1,933",R,0,72.03,27.97,NA
Senate,New Mexico,19961105,SOCORRO,"3,969","Domenici, Peter V.",Incumbent,"1,997","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,310,"1,972",R,0,66.53,33.47,NA
Senate,New Mexico,19961105,TAOS,"4,828","Domenici, Peter V.",Incumbent,"3,850","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,"1,241",978,R,0,55.63,44.37,NA
Senate,New Mexico,19961105,TORRANCE,"3,184","Domenici, Peter V.",Incumbent,"1,266","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,179,"1,918",R,0,71.55,28.45,NA
Senate,New Mexico,19961105,UNION,"1,308","Domenici, Peter V.",Incumbent,317,"Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,17,991,R,0,80.49,19.51,NA
Senate,New Mexico,19961105,VALENCIA,"12,037","Domenici, Peter V.",Incumbent,"5,791","Trujillo, Art",Challenger,N/A,N/A,N/A,N/A,569,"6,246",R,0,67.52,32.48,NA
Senate,North Carolina,19961105,ALAMANCE,"25,260","Helms, Jesse",Incumbent,"16,153","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,675,"9,107",R,0,61,39,NA
Senate,North Carolina,19961105,ALEXANDER,"8,068","Helms, Jesse",Incumbent,"4,276","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,194,"3,792",R,0,65.36,34.64,NA
Senate,North Carolina,19961105,ALLEGHANY,"2,335","Helms, Jesse",Incumbent,"1,780","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,68,555,R,0,56.74,43.26,NA
Senate,North Carolina,19961105,ANSON,"3,179","Helms, Jesse",Incumbent,"4,478","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,77,"1,299",D,0,41.52,58.48,NA
Senate,North Carolina,19961105,ASHE,"5,902","Helms, Jesse",Incumbent,"3,829","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,152,"2,073",R,0,60.65,39.35,NA
Senate,North Carolina,19961105,AVERY,"4,300","Helms, Jesse",Incumbent,"1,740","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,92,"2,560",R,0,71.19,28.81,NA
Senate,North Carolina,19961105,BEAUFORT,"9,152","Helms, Jesse",Incumbent,"6,078","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,193,"3,074",R,0,60.09,39.91,NA
Senate,North Carolina,19961105,BERTIE,"2,313","Helms, Jesse",Incumbent,"3,887","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,37,"1,574",D,0,37.31,62.69,NA
Senate,North Carolina,19961105,BLADEN,"4,180","Helms, Jesse",Incumbent,"4,584","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,83,404,D,0,47.7,52.3,NA
Senate,North Carolina,19961105,BRUNSWICK,"11,559","Helms, Jesse",Incumbent,"10,228","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,480,"1,331",R,0,53.05,46.95,NA
Senate,North Carolina,19961105,BUNCOMBE,"34,648","Helms, Jesse",Incumbent,"35,813","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,"1,292","1,165",D,0,49.17,50.83,NA
Senate,North Carolina,19961105,BURKE,"16,357","Helms, Jesse",Incumbent,"11,936","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,595,"4,421",R,0,57.81,42.19,NA
Senate,North Carolina,19961105,CABARRUS,"25,712","Helms, Jesse",Incumbent,"15,701","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,780,"10,011",R,0,62.09,37.91,NA
Senate,North Carolina,19961105,CALDWELL,"14,918","Helms, Jesse",Incumbent,"8,409","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,400,"6,509",R,0,63.95,36.05,NA
Senate,North Carolina,19961105,CAMDEN,"1,451","Helms, Jesse",Incumbent,"1,075","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,40,376,R,0,57.44,42.56,NA
Senate,North Carolina,19961105,CARTERET,"12,392","Helms, Jesse",Incumbent,"8,092","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,400,"4,300",R,0,60.5,39.5,NA
Senate,North Carolina,19961105,CASWELL,"3,947","Helms, Jesse",Incumbent,"4,123","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,68,176,D,0,48.91,51.09,NA
Senate,North Carolina,19961105,CATAWBA,"29,115","Helms, Jesse",Incumbent,"16,894","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,792,"12,221",R,0,63.28,36.72,NA
Senate,North Carolina,19961105,CHATHAM,"8,798","Helms, Jesse",Incumbent,"9,846","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,287,"1,048",D,0,47.19,52.81,NA
Senate,North Carolina,19961105,CHEROKEE,"4,475","Helms, Jesse",Incumbent,"3,456","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,86,"1,019",R,0,56.42,43.58,NA
Senate,North Carolina,19961105,CHOWAN,"2,092","Helms, Jesse",Incumbent,"2,307","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,99,215,D,0,47.56,52.44,NA
Senate,North Carolina,19961105,CLAY,"1,911","Helms, Jesse",Incumbent,"1,614","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,62,297,R,0,54.21,45.79,NA
Senate,North Carolina,19961105,CLEVELAND,"15,653","Helms, Jesse",Incumbent,"12,874","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,401,"2,779",R,0,54.87,45.13,NA
Senate,North Carolina,19961105,COLUMBUS,"8,304","Helms, Jesse",Incumbent,"8,317","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,210,13,D,0,49.96,50.04,NA
Senate,North Carolina,19961105,CRAVEN,"14,788","Helms, Jesse",Incumbent,"11,514","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,231,"3,274",R,0,56.22,43.78,NA
Senate,North Carolina,19961105,CUMBERLAND,"32,282","Helms, Jesse",Incumbent,"35,120","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,"1,008","2,838",D,0,47.89,52.11,NA
Senate,North Carolina,19961105,CURRITUCK,"3,319","Helms, Jesse",Incumbent,"2,243","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,85,"1,076",R,0,59.67,40.33,NA
Senate,North Carolina,19961105,DARE,"5,394","Helms, Jesse",Incumbent,"5,364","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,160,30,R,0,50.14,49.86,NA
Senate,North Carolina,19961105,DAVIDSON,"27,643","Helms, Jesse",Incumbent,"12,844","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,736,"14,799",R,0,68.28,31.72,NA
Senate,North Carolina,19961105,DAVIE,"8,757","Helms, Jesse",Incumbent,"3,520","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,199,"5,237",R,0,71.33,28.67,NA
Senate,North Carolina,19961105,DUPLIN,"6,764","Helms, Jesse",Incumbent,"5,865","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,122,899,R,0,53.56,46.44,NA
Senate,North Carolina,19961105,DURHAM,"28,413","Helms, Jesse",Incumbent,"52,359","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,915,"23,946",D,0,35.18,64.82,NA
Senate,North Carolina,19961105,EDGECOMBE,"7,717","Helms, Jesse",Incumbent,"10,390","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,125,"2,673",D,0,42.62,57.38,NA
Senate,North Carolina,19961105,FORSYTH,"60,077","Helms, Jesse",Incumbent,"50,880","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,"1,665","9,197",R,0,54.14,45.86,NA
Senate,North Carolina,19961105,FRANKLIN,"7,269","Helms, Jesse",Incumbent,"6,299","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,152,970,R,0,53.57,46.43,NA
Senate,North Carolina,19961105,GASTON,"36,454","Helms, Jesse",Incumbent,"20,441","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,866,"16,013",R,0,64.07,35.93,NA
Senate,North Carolina,19961105,GATES,"1,462","Helms, Jesse",Incumbent,"1,950","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,21,488,D,0,42.85,57.15,NA
Senate,North Carolina,19961105,GRAHAM,"1,999","Helms, Jesse",Incumbent,"1,200","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,29,799,R,0,62.49,37.51,NA
Senate,North Carolina,19961105,GRANVILLE,"6,713","Helms, Jesse",Incumbent,"6,405","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,115,308,R,0,51.17,48.83,NA
Senate,North Carolina,19961105,GREENE,"3,146","Helms, Jesse",Incumbent,"2,066","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,46,"1,080",R,0,60.36,39.64,NA
Senate,North Carolina,19961105,GUILFORD,"71,658","Helms, Jesse",Incumbent,"75,655","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,"2,261","3,997",D,0,48.64,51.36,NA
Senate,North Carolina,19961105,HALIFAX,"7,193","Helms, Jesse",Incumbent,"9,016","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,127,"1,823",D,0,44.38,55.62,NA
Senate,North Carolina,19961105,HARNETT,"13,687","Helms, Jesse",Incumbent,"8,365","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,246,"5,322",R,0,62.07,37.93,NA
Senate,North Carolina,19961105,HAYWOOD,"10,298","Helms, Jesse",Incumbent,"9,974","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,399,324,R,0,50.8,49.2,NA
Senate,North Carolina,19961105,HENDERSON,"20,052","Helms, Jesse",Incumbent,"12,837","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,673,"7,215",R,0,60.97,39.03,NA
Senate,North Carolina,19961105,HERTFORD,"2,414","Helms, Jesse",Incumbent,"4,572","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,35,"2,158",D,0,34.55,65.45,NA
Senate,North Carolina,19961105,HOKE,"2,342","Helms, Jesse",Incumbent,"3,533","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,117,"1,191",D,0,39.86,60.14,NA
Senate,North Carolina,19961105,HYDE,978,"Helms, Jesse",Incumbent,989,"Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,23,11,D,0,49.72,50.28,NA
Senate,North Carolina,19961105,IREDELL,"23,078","Helms, Jesse",Incumbent,"13,845","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,714,"9,233",R,0,62.5,37.5,NA
Senate,North Carolina,19961105,JACKSON,"4,733","Helms, Jesse",Incumbent,"5,743","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,145,"1,010",D,0,45.18,54.82,NA
Senate,North Carolina,19961105,JOHNSTON,"21,888","Helms, Jesse",Incumbent,"10,950","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,378,"10,938",R,0,66.65,33.35,NA
Senate,North Carolina,19961105,JONES,"1,953","Helms, Jesse",Incumbent,"1,770","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,34,183,R,0,52.46,47.54,NA
Senate,North Carolina,19961105,LEE,"8,463","Helms, Jesse",Incumbent,"6,170","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,180,"2,293",R,0,57.84,42.16,NA
Senate,North Carolina,19961105,LENOIR,"10,347","Helms, Jesse",Incumbent,"8,282","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,99,"2,065",R,0,55.54,44.46,NA
Senate,North Carolina,19961105,LINCOLN,"13,130","Helms, Jesse",Incumbent,"8,018","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,381,"5,112",R,0,62.09,37.91,NA
Senate,North Carolina,19961105,MACON,"6,257","Helms, Jesse",Incumbent,"4,574","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,266,"1,683",R,0,57.77,42.23,NA
Senate,North Carolina,19961105,MADISON,"3,530","Helms, Jesse",Incumbent,"3,438","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,85,92,R,0,50.66,49.34,NA
Senate,North Carolina,19961105,MARTIN,"4,539","Helms, Jesse",Incumbent,"4,068","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,55,471,R,0,52.74,47.26,NA
Senate,North Carolina,19961105,MCDOWELL,"7,618","Helms, Jesse",Incumbent,"4,683","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,235,"2,935",R,0,61.93,38.07,NA
Senate,North Carolina,19961105,MECKLENBURG,"95,038","Helms, Jesse",Incumbent,"117,387","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,"2,826","22,349",D,0,44.74,55.26,NA
Senate,North Carolina,19961105,MITCHELL,"4,502","Helms, Jesse",Incumbent,"1,575","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,99,"2,927",R,0,74.08,25.92,NA
Senate,North Carolina,19961105,MONTGOMERY,"4,382","Helms, Jesse",Incumbent,"3,775","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,147,607,R,0,53.72,46.28,NA
Senate,North Carolina,19961105,MOORE,"15,800","Helms, Jesse",Incumbent,"10,991","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,317,"4,809",R,0,58.98,41.02,NA
Senate,North Carolina,19961105,NASH,"17,920","Helms, Jesse",Incumbent,"10,906","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,257,"7,014",R,0,62.17,37.83,NA
Senate,North Carolina,19961105,NEW HANOVER,"28,024","Helms, Jesse",Incumbent,"25,873","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,"1,166","2,151",R,0,52,48,NA
Senate,North Carolina,19961105,NORTHAMPTON,"2,693","Helms, Jesse",Incumbent,"4,850","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,49,"2,157",D,0,35.7,64.3,NA
Senate,North Carolina,19961105,ONSLOW,"14,377","Helms, Jesse",Incumbent,"9,818","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,511,"4,559",R,0,59.42,40.58,NA
Senate,North Carolina,19961105,ORANGE,"14,851","Helms, Jesse",Incumbent,"32,361","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,662,"17,510",D,0,31.46,68.54,NA
Senate,North Carolina,19961105,PAMLICO,"2,560","Helms, Jesse",Incumbent,"2,251","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,63,309,R,0,53.21,46.79,NA
Senate,North Carolina,19961105,PASQUOTANK,"3,702","Helms, Jesse",Incumbent,"4,257","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,105,555,D,0,46.51,53.49,NA
Senate,North Carolina,19961105,PENDER,"6,394","Helms, Jesse",Incumbent,"5,711","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,212,683,R,0,52.82,47.18,NA
Senate,North Carolina,19961105,PERQUIMANS,"1,985","Helms, Jesse",Incumbent,"1,873","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,45,112,R,0,51.45,48.55,NA
Senate,North Carolina,19961105,PERSON,"5,885","Helms, Jesse",Incumbent,"4,161","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,81,"1,724",R,0,58.58,41.42,NA
Senate,North Carolina,19961105,PITT,"20,092","Helms, Jesse",Incumbent,"18,604","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,374,"1,488",R,0,51.92,48.08,NA
Senate,North Carolina,19961105,POLK,"3,626","Helms, Jesse",Incumbent,"3,150","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,121,476,R,0,53.51,46.49,NA
Senate,North Carolina,19961105,RANDOLPH,"26,149","Helms, Jesse",Incumbent,"11,000","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,700,"15,149",R,0,70.39,29.61,NA
Senate,North Carolina,19961105,RICHMOND,"6,027","Helms, Jesse",Incumbent,"7,168","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,250,"1,141",D,0,45.68,54.32,NA
Senate,North Carolina,19961105,ROBESON,"10,742","Helms, Jesse",Incumbent,"17,856","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,317,"7,114",D,0,37.56,62.44,NA
Senate,North Carolina,19961105,ROCKINGHAM,"17,203","Helms, Jesse",Incumbent,"11,951","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,433,"5,252",R,0,59.01,40.99,NA
Senate,North Carolina,19961105,ROWAN,"24,155","Helms, Jesse",Incumbent,"14,766","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,883,"9,389",R,0,62.06,37.94,NA
Senate,North Carolina,19961105,RUTHERFORD,"11,166","Helms, Jesse",Incumbent,"7,425","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,372,"3,741",R,0,60.06,39.94,NA
Senate,North Carolina,19961105,SAMPSON,"9,593","Helms, Jesse",Incumbent,"7,951","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,120,"1,642",R,0,54.68,45.32,NA
Senate,North Carolina,19961105,SCOTLAND,"3,458","Helms, Jesse",Incumbent,"4,706","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,103,"1,248",D,0,42.36,57.64,NA
Senate,North Carolina,19961105,STANLY,"12,936","Helms, Jesse",Incumbent,"7,023","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,354,"5,913",R,0,64.81,35.19,NA
Senate,North Carolina,19961105,STOKES,"10,461","Helms, Jesse",Incumbent,"4,823","Gantt, Harvey B.",Challenger,N/A,N/A,N/A,N/A,212,"5,638",R,0,68.44,31.56,NA
