"state","area","total_votes","rep_votes","dem_votes","third_votes","other_votes","year","total_pop","white","black","asian","latino","other","pct_white","pct_black","pct_asian","pct_latino","pct_other","state_county","pct_white_1990"
"Iowa","MARSHALL",18663,0.4436,0.5371,0,0.0194,2008,40962,30552,709,1183,7899,619,0.745862018,0.017308725,0.028880426,0.192837264,0.015111567,"Iowa MARSHALL",0.97899467
"Iowa","MARSHALL",17324,0.405,0.5004,0.084,0.0106,1996,40962,30552,709,1183,7899,619,0.745862018,0.017308725,0.028880426,0.192837264,0.015111567,"Iowa MARSHALL",0.97899467
"Iowa","MARSHALL",17700,0.515536723,0.430677966,0.053785311,NA,2016,40962,30552,709,1183,7899,619,0.745862018,0.017308725,0.028880426,0.192837264,0.015111567,"Iowa MARSHALL",0.97899467
"Iowa","MARSHALL",19064,0.4444,0.538,0.0061,0.0115,2012,40962,30552,709,1183,7899,619,0.745862018,0.017308725,0.028880426,0.192837264,0.015111567,"Iowa MARSHALL",0.97899467
"Iowa","MILLS",7212,0.5846,0.3949,0.0094,0.0111,2012,14862,14108,107,12,394,241,0.949266586,0.007199569,0.000807428,0.026510564,0.016215853,"Iowa MILLS",0.993031359
"Iowa","MILLS",6166,0.4377,0.2916,0.2657,0.005,1992,14862,14108,107,12,394,241,0.949266586,0.007199569,0.000807428,0.026510564,0.016215853,"Iowa MILLS",0.993031359
"Iowa","MILLS",7283,0.5744,0.4086,0,0.017,2008,14862,14108,107,12,394,241,0.949266586,0.007199569,0.000807428,0.026510564,0.016215853,"Iowa MILLS",0.993031359
"Iowa","MILLS",5772,0.5125,0.3583,0.1183,0.0109,1996,14862,14108,107,12,394,241,0.949266586,0.007199569,0.000807428,0.026510564,0.016215853,"Iowa MILLS",0.993031359
"Iowa","MILLS",5915,0.6228,0.3447,0.0213,0.0112,2000,14862,14108,107,12,394,241,0.949266586,0.007199569,0.000807428,0.026510564,0.016215853,"Iowa MILLS",0.993031359
"Iowa","MILLS",7608,0.663774974,0.273396425,0.0628286010000001,NA,2016,14862,14108,107,12,394,241,0.949266586,0.007199569,0.000807428,0.026510564,0.016215853,"Iowa MILLS",0.993031359
"Iowa","MILLS",6940,0.6565,0.3326,0,0.011,2004,14862,14108,107,12,394,241,0.949266586,0.007199569,0.000807428,0.026510564,0.016215853,"Iowa MILLS",0.993031359
"Iowa","MITCHELL",5586,0.4731,0.5068,0.0072,0.0129,2012,10762,10516,15,10,136,85,0.977141795,0.001393793,0.000929195,0.012637056,0.00789816,"Iowa MITCHELL",0.997071742
"Iowa","MITCHELL",5347,0.3615,0.4071,0.2242,0.0071,1992,10762,10516,15,10,136,85,0.977141795,0.001393793,0.000929195,0.012637056,0.00789816,"Iowa MITCHELL",0.997071742
"Iowa","MITCHELL",5162,0.4626,0.5134,0.0169,0.0072,2000,10762,10516,15,10,136,85,0.977141795,0.001393793,0.000929195,0.012637056,0.00789816,"Iowa MITCHELL",0.997071742
"Iowa","MITCHELL",5766,0.4282,0.5513,0,0.0205,2008,10762,10516,15,10,136,85,0.977141795,0.001393793,0.000929195,0.012637056,0.00789816,"Iowa MITCHELL",0.997071742
"Iowa","MITCHELL",5360,0.593283582,0.350559701,0.0561567170000001,NA,2016,10762,10516,15,10,136,85,0.977141795,0.001393793,0.000929195,0.012637056,0.00789816,"Iowa MITCHELL",0.997071742
"Iowa","MITCHELL",5071,0.3701,0.5119,0.111,0.0069,1996,10762,10516,15,10,136,85,0.977141795,0.001393793,0.000929195,0.012637056,0.00789816,"Iowa MITCHELL",0.997071742
"Iowa","MITCHELL",5480,0.4828,0.5082,0,0.0089,2004,10762,10516,15,10,136,85,0.977141795,0.001393793,0.000929195,0.012637056,0.00789816,"Iowa MITCHELL",0.997071742
"Iowa","MONONA",4238,0.395,0.4606,0.1369,0.0076,1996,9088,8682,49,11,149,197,0.955325704,0.005391725,0.001210387,0.016395246,0.021676937,"Iowa MONONA",0.99481762
"Iowa","MONONA",4560,0.5053,0.4575,0.0204,0.0169,2000,9088,8682,49,11,149,197,0.955325704,0.005391725,0.001210387,0.016395246,0.021676937,"Iowa MONONA",0.99481762
"Iowa","MONONA",5018,0.5132,0.4777,0,0.0092,2004,9088,8682,49,11,149,197,0.955325704,0.005391725,0.001210387,0.016395246,0.021676937,"Iowa MONONA",0.99481762
"Iowa","MONONA",4742,0.5392,0.4431,0.0061,0.0116,2012,9088,8682,49,11,149,197,0.955325704,0.005391725,0.001210387,0.016395246,0.021676937,"Iowa MONONA",0.99481762
"Iowa","MONONA",4849,0.3423,0.3999,0.2539,0.0039,1992,9088,8682,49,11,149,197,0.955325704,0.005391725,0.001210387,0.016395246,0.021676937,"Iowa MONONA",0.99481762
"Iowa","MONONA",4797,0.5026,0.4784,0,0.019,2008,9088,8682,49,11,149,197,0.955325704,0.005391725,0.001210387,0.016395246,0.021676937,"Iowa MONONA",0.99481762
"Iowa","MONONA",4525,0.68839779,0.274917127,0.036685083,NA,2016,9088,8682,49,11,149,197,0.955325704,0.005391725,0.001210387,0.016395246,0.021676937,"Iowa MONONA",0.99481762
"Iowa","MONROE",3782,0.3498,0.4836,0.1618,0.0048,1992,8002,7572,11,45,69,305,0.946263434,0.001374656,0.005623594,0.008622844,0.038115471,"Iowa MONROE",0.990756717
"Iowa","MONROE",3647,0.5095,0.4659,0.0148,0.0099,2000,8002,7572,11,45,69,305,0.946263434,0.001374656,0.005623594,0.008622844,0.038115471,"Iowa MONROE",0.990756717
"Iowa","MONROE",3513,0.3621,0.5363,0.0937,0.008,1996,8002,7572,11,45,69,305,0.946263434,0.001374656,0.005623594,0.008622844,0.038115471,"Iowa MONROE",0.990756717
"Iowa","MONROE",3963,0.5216,0.4681,0,0.0103,2004,8002,7572,11,45,69,305,0.946263434,0.001374656,0.005623594,0.008622844,0.038115471,"Iowa MONROE",0.990756717
"Iowa","MONROE",3844,0.685483871,0.273933403,0.040582726,NA,2016,8002,7572,11,45,69,305,0.946263434,0.001374656,0.005623594,0.008622844,0.038115471,"Iowa MONROE",0.990756717
"Iowa","MONROE",3874,0.5163,0.4641,0,0.0196,2008,8002,7572,11,45,69,305,0.946263434,0.001374656,0.005623594,0.008622844,0.038115471,"Iowa MONROE",0.990756717
"Iowa","MONROE",3830,0.529,0.452,0.0057,0.0133,2012,8002,7572,11,45,69,305,0.946263434,0.001374656,0.005623594,0.008622844,0.038115471,"Iowa MONROE",0.990756717
"Iowa","MONTGOMERY",5289,0.5458,0.4398,0,0.0144,2008,10465,9904,0,3,348,210,0.946392738,0,0.00028667,0.033253703,0.02006689,"Iowa MONTGOMERY",0.996853263
"Iowa","MONTGOMERY",5198,0.4969,0.3678,0.1275,0.0077,1996,10465,9904,0,3,348,210,0.946392738,0,0.00028667,0.033253703,0.02006689,"Iowa MONTGOMERY",0.996853263
"Iowa","MONTGOMERY",5369,0.4478,0.2978,0.2498,0.0047,1992,10465,9904,0,3,348,210,0.946392738,0,0.00028667,0.033253703,0.02006689,"Iowa MONTGOMERY",0.996853263
"Iowa","MONTGOMERY",5556,0.6481,0.3418,0,0.0101,2004,10465,9904,0,3,348,210,0.946392738,0,0.00028667,0.033253703,0.02006689,"Iowa MONTGOMERY",0.996853263
"Iowa","MONTGOMERY",5394,0.6335,0.3407,0.0158,0.01,2000,10465,9904,0,3,348,210,0.946392738,0,0.00028667,0.033253703,0.02006689,"Iowa MONTGOMERY",0.996853263
"Iowa","MONTGOMERY",5025,0.5972,0.3825,0.0084,0.0119,2012,10465,9904,0,3,348,210,0.946392738,0,0.00028667,0.033253703,0.02006689,"Iowa MONTGOMERY",0.996853263
"Iowa","MONTGOMERY",4998,0.68647459,0.262505002,0.051020408,NA,2016,10465,9904,0,3,348,210,0.946392738,0,0.00028667,0.033253703,0.02006689,"Iowa MONTGOMERY",0.996853263
"Iowa","MUSCATINE",19120,0.4147,0.5711,0,0.0142,2008,42913,33862,664,533,7260,594,0.789084893,0.015473167,0.012420479,0.169179503,0.013841959,"Iowa MUSCATINE",0.945824041
"Iowa","MUSCATINE",19086,0.500314367,0.434035419,0.0656502140000001,NA,2016,42913,33862,664,533,7260,594,0.789084893,0.015473167,0.012420479,0.169179503,0.013841959,"Iowa MUSCATINE",0.945824041
"Iowa","MUSCATINE",16864,0.3609,0.4204,0.2125,0.0062,1992,42913,33862,664,533,7260,594,0.789084893,0.015473167,0.012420479,0.169179503,0.013841959,"Iowa MUSCATINE",0.945824041
"Iowa","MUSCATINE",19865,0.4112,0.57,0.0089,0.0099,2012,42913,33862,664,533,7260,594,0.789084893,0.015473167,0.012420479,0.169179503,0.013841959,"Iowa MUSCATINE",0.945824041
"Iowa","MUSCATINE",16076,0.4655,0.5012,0.0231,0.0102,2000,42913,33862,664,533,7260,594,0.789084893,0.015473167,0.012420479,0.169179503,0.013841959,"Iowa MUSCATINE",0.945824041
"Iowa","MUSCATINE",18717,0.4819,0.5098,0,0.0083,2004,42913,33862,664,533,7260,594,0.789084893,0.015473167,0.012420479,0.169179503,0.013841959,"Iowa MUSCATINE",0.945824041
"Iowa","MUSCATINE",15386,0.3807,0.4988,0.1108,0.0097,1996,42913,33862,664,533,7260,594,0.789084893,0.015473167,0.012420479,0.169179503,0.013841959,"Iowa MUSCATINE",0.945824041
"Iowa","O'BRIEN",7333,0.6674,0.3188,0,0.0138,2008,14092,13185,72,119,592,124,0.935637241,0.005109282,0.008444508,0.042009651,0.008799319,"Iowa O'BRIEN",0.993460243
"Iowa","O'BRIEN",7044,0.6635,0.3081,0.0153,0.0131,2000,14092,13185,72,119,592,124,0.935637241,0.005109282,0.008444508,0.042009651,0.008799319,"Iowa O'BRIEN",0.993460243
"Iowa","O'BRIEN",7578,0.5106,0.28,0.2055,0.004,1992,14092,13185,72,119,592,124,0.935637241,0.005109282,0.008444508,0.042009651,0.008799319,"Iowa O'BRIEN",0.993460243
"Iowa","O'BRIEN",7341,0.7173,0.2682,0.0045,0.0099,2012,14092,13185,72,119,592,124,0.935637241,0.005109282,0.008444508,0.042009651,0.008799319,"Iowa O'BRIEN",0.993460243
"Iowa","O'BRIEN",7731,0.6892,0.3014,0,0.0094,2004,14092,13185,72,119,592,124,0.935637241,0.005109282,0.008444508,0.042009651,0.008799319,"Iowa O'BRIEN",0.993460243
"Iowa","O'BRIEN",7348,0.780484486,0.17882417,0.040691344,NA,2016,14092,13185,72,119,592,124,0.935637241,0.005109282,0.008444508,0.042009651,0.008799319,"Iowa O'BRIEN",0.993460243
"Iowa","O'BRIEN",6735,0.5756,0.332,0.0858,0.0065,1996,14092,13185,72,119,592,124,0.935637241,0.005109282,0.008444508,0.042009651,0.008799319,"Iowa O'BRIEN",0.993460243
"Iowa","OSCEOLA",3129,0.6478,0.3314,0,0.0208,2008,6211,5693,25,16,405,72,0.916599581,0.004025117,0.002576075,0.065206891,0.011592336,"Iowa OSCEOLA",0.994633274
"Iowa","OSCEOLA",3197,0.79074132,0.172661871,0.0365968090000001,NA,2016,6211,5693,25,16,405,72,0.916599581,0.004025117,0.002576075,0.065206891,0.011592336,"Iowa OSCEOLA",0.994633274
"Iowa","OSCEOLA",3600,0.4878,0.275,0.2258,0.0114,1992,6211,5693,25,16,405,72,0.916599581,0.004025117,0.002576075,0.065206891,0.011592336,"Iowa OSCEOLA",0.994633274
"Iowa","OSCEOLA",3266,0.7027,0.286,0,0.0113,2004,6211,5693,25,16,405,72,0.916599581,0.004025117,0.002576075,0.065206891,0.011592336,"Iowa OSCEOLA",0.994633274
"Iowa","OSCEOLA",3051,0.569,0.331,0.0898,0.0102,1996,6211,5693,25,16,405,72,0.916599581,0.004025117,0.002576075,0.065206891,0.011592336,"Iowa OSCEOLA",0.994633274
"Iowa","OSCEOLA",3194,0.6982,0.2855,0.005,0.0113,2012,6211,5693,25,16,405,72,0.916599581,0.004025117,0.002576075,0.065206891,0.011592336,"Iowa OSCEOLA",0.994633274
"Iowa","OSCEOLA",3063,0.6738,0.2981,0.0183,0.0098,2000,6211,5693,25,16,405,72,0.916599581,0.004025117,0.002576075,0.065206891,0.011592336,"Iowa OSCEOLA",0.994633274
"Iowa","PAGE",7079,0.6142,0.3691,0.0061,0.0106,2012,15660,14398,331,183,448,300,0.919412516,0.021136654,0.011685824,0.028607918,0.019157088,"Iowa PAGE",0.983165382
"Iowa","PAGE",6968,0.699626866,0.258467279,0.041905855,NA,2016,15660,14398,331,183,448,300,0.919412516,0.021136654,0.011685824,0.028607918,0.019157088,"Iowa PAGE",0.983165382
"Iowa","PAGE",7513,0.6979,0.2943,0,0.0079,2004,15660,14398,331,183,448,300,0.919412516,0.021136654,0.011685824,0.028607918,0.019157088,"Iowa PAGE",0.983165382
"Iowa","PAGE",7059,0.65,0.3248,0.0177,0.0075,2000,15660,14398,331,183,448,300,0.919412516,0.021136654,0.011685824,0.028607918,0.019157088,"Iowa PAGE",0.983165382
"Iowa","PAGE",7310,0.5021,0.2669,0.2283,0.0027,1992,15660,14398,331,183,448,300,0.919412516,0.021136654,0.011685824,0.028607918,0.019157088,"Iowa PAGE",0.983165382
"Iowa","PAGE",7359,0.5912,0.3941,0,0.0147,2008,15660,14398,331,183,448,300,0.919412516,0.021136654,0.011685824,0.028607918,0.019157088,"Iowa PAGE",0.983165382
"Iowa","PAGE",7043,0.5725,0.3152,0.1069,0.0054,1996,15660,14398,331,183,448,300,0.919412516,0.021136654,0.011685824,0.028607918,0.019157088,"Iowa PAGE",0.983165382
"Iowa","PALO ALTO",4887,0.5443,0.4377,0.0057,0.0123,2012,9208,8796,116,37,185,74,0.955256299,0.012597741,0.004018245,0.020091225,0.00803649,"Iowa PALO ALTO",0.995032337
"Iowa","PALO ALTO",5379,0.3326,0.4413,0.2205,0.0056,1992,9208,8796,116,37,185,74,0.955256299,0.012597741,0.004018245,0.020091225,0.00803649,"Iowa PALO ALTO",0.995032337
"Iowa","PALO ALTO",4823,0.4854,0.4823,0.0168,0.0156,2000,9208,8796,116,37,185,74,0.955256299,0.012597741,0.004018245,0.020091225,0.00803649,"Iowa PALO ALTO",0.995032337
"Iowa","PALO ALTO",4674,0.658750535,0.298459564,0.0427899009999999,NA,2016,9208,8796,116,37,185,74,0.955256299,0.012597741,0.004018245,0.020091225,0.00803649,"Iowa PALO ALTO",0.995032337
"Iowa","PALO ALTO",5191,0.5151,0.4781,0,0.0067,2004,9208,8796,116,37,185,74,0.955256299,0.012597741,0.004018245,0.020091225,0.00803649,"Iowa PALO ALTO",0.995032337
"Iowa","PALO ALTO",4808,0.4771,0.505,0,0.0179,2008,9208,8796,116,37,185,74,0.955256299,0.012597741,0.004018245,0.020091225,0.00803649,"Iowa PALO ALTO",0.995032337
"Iowa","PALO ALTO",4703,0.3863,0.5041,0.1014,0.0081,1996,9208,8796,116,37,185,74,0.955256299,0.012597741,0.004018245,0.020091225,0.00803649,"Iowa PALO ALTO",0.995032337
"Iowa","PLYMOUTH",10118,0.6117,0.3458,0.0196,0.0229,2000,24853,23382,126,85,923,337,0.940811974,0.00506981,0.00342011,0.037138374,0.013559731,"Iowa PLYMOUTH",0.994527108
"Iowa","PLYMOUTH",12515,0.6205,0.3699,0,0.0097,2008,24853,23382,126,85,923,337,0.940811974,0.00506981,0.00342011,0.037138374,0.013559731,"Iowa PLYMOUTH",0.994527108
"Iowa","PLYMOUTH",12222,0.639,0.35,0,0.011,2004,24853,23382,126,85,923,337,0.940811974,0.00506981,0.00342011,0.037138374,0.013559731,"Iowa PLYMOUTH",0.994527108
"Iowa","PLYMOUTH",12950,0.6639,0.3215,0.0069,0.0077,2012,24853,23382,126,85,923,337,0.940811974,0.00506981,0.00342011,0.037138374,0.013559731,"Iowa PLYMOUTH",0.994527108
"Iowa","PLYMOUTH",13057,0.739756452,0.220418167,0.039825381,NA,2016,24853,23382,126,85,923,337,0.940811974,0.00506981,0.00342011,0.037138374,0.013559731,"Iowa PLYMOUTH",0.994527108
"Iowa","PLYMOUTH",10484,0.4956,0.3025,0.1945,0.0074,1992,24853,23382,126,85,923,337,0.940811974,0.00506981,0.00342011,0.037138374,0.013559731,"Iowa PLYMOUTH",0.994527108
"Iowa","PLYMOUTH",9956,0.514,0.3762,0.1001,0.0097,1996,24853,23382,126,85,923,337,0.940811974,0.00506981,0.00342011,0.037138374,0.013559731,"Iowa PLYMOUTH",0.994527108
"Iowa","POCAHONTAS",3831,0.702688593,0.251109371,0.046202036,NA,2016,7127,6731,97,9,232,58,0.944436649,0.013610215,0.001262803,0.032552266,0.008138067,"Iowa POCAHONTAS",0.995800525
"Iowa","POCAHONTAS",4669,0.3733,0.411,0.2018,0.0139,1992,7127,6731,97,9,232,58,0.944436649,0.013610215,0.001262803,0.032552266,0.008138067,"Iowa POCAHONTAS",0.995800525
"Iowa","POCAHONTAS",4215,0.405,0.47,0.1134,0.0116,1996,7127,6731,97,9,232,58,0.944436649,0.013610215,0.001262803,0.032552266,0.008138067,"Iowa POCAHONTAS",0.995800525
"Iowa","POCAHONTAS",4313,0.566,0.4224,0,0.0116,2004,7127,6731,97,9,232,58,0.944436649,0.013610215,0.001262803,0.032552266,0.008138067,"Iowa POCAHONTAS",0.995800525
"Iowa","POCAHONTAS",4032,0.5942,0.3777,0.0117,0.0164,2012,7127,6731,97,9,232,58,0.944436649,0.013610215,0.001262803,0.032552266,0.008138067,"Iowa POCAHONTAS",0.995800525
"Iowa","POCAHONTAS",4012,0.5329,0.4487,0,0.0184,2008,7127,6731,97,9,232,58,0.944436649,0.013610215,0.001262803,0.032552266,0.008138067,"Iowa POCAHONTAS",0.995800525
"Iowa","POCAHONTAS",4141,0.5414,0.4192,0.0188,0.0205,2000,7127,6731,97,9,232,58,0.944436649,0.013610215,0.001262803,0.032552266,0.008138067,"Iowa POCAHONTAS",0.995800525
"Iowa","POLK",228420,0.408987829,0.523907714,0.0671044569999999,NA,2016,452369,359506,28241,17835,35936,10851,0.794718471,0.062429123,0.039425779,0.079439573,0.023987055,"Iowa POLK",0.926722504
"Iowa","POLK",202618,0.4729,0.5193,0,0.0078,2004,452369,359506,28241,17835,35936,10851,0.794718471,0.062429123,0.039425779,0.079439573,0.023987055,"Iowa POLK",0.926722504
"Iowa","POLK",228882,0.4198,0.5613,0.0095,0.0093,2012,452369,359506,28241,17835,35936,10851,0.794718471,0.062429123,0.039425779,0.079439573,0.023987055,"Iowa POLK",0.926722504
"Iowa","POLK",214409,0.4182,0.5643,0,0.0175,2008,452369,359506,28241,17835,35936,10851,0.794718471,0.062429123,0.039425779,0.079439573,0.023987055,"Iowa POLK",0.926722504
"Iowa","POLK",156106,0.39,0.5373,0.061,0.0117,1996,452369,359506,28241,17835,35936,10851,0.794718471,0.062429123,0.039425779,0.079439573,0.023987055,"Iowa POLK",0.926722504
"Iowa","POLK",174167,0.4589,0.5151,0.0193,0.0067,2000,452369,359506,28241,17835,35936,10851,0.794718471,0.062429123,0.039425779,0.079439573,0.023987055,"Iowa POLK",0.926722504
"Iowa","POLK",167258,0.3809,0.4698,0.1444,0.0048,1992,452369,359506,28241,17835,35936,10851,0.794718471,0.062429123,0.039425779,0.079439573,0.023987055,"Iowa POLK",0.926722504
"Iowa","POTTAWATTAMIE",41820,0.5872,0.4043,0,0.0085,2004,93213,82913,1200,574,6573,1953,0.889500392,0.012873741,0.006157939,0.070515915,0.020952013,"Iowa POTTAWATTAMIE",0.982778235
"Iowa","POTTAWATTAMIE",34467,0.545,0.4272,0.02,0.0078,2000,93213,82913,1200,574,6573,1953,0.889500392,0.012873741,0.006157939,0.070515915,0.020952013,"Iowa POTTAWATTAMIE",0.982778235
"Iowa","POTTAWATTAMIE",42226,0.578814001,0.363306967,0.057879032,NA,2016,93213,82913,1200,574,6573,1953,0.889500392,0.012873741,0.006157939,0.070515915,0.020952013,"Iowa POTTAWATTAMIE",0.982778235
"Iowa","POTTAWATTAMIE",37115,0.4222,0.3564,0.2165,0.0049,1992,93213,82913,1200,574,6573,1953,0.889500392,0.012873741,0.006157939,0.070515915,0.020952013,"Iowa POTTAWATTAMIE",0.982778235
"Iowa","POTTAWATTAMIE",42301,0.5168,0.4644,0.0078,0.0111,2012,93213,82913,1200,574,6573,1953,0.889500392,0.012873741,0.006157939,0.070515915,0.020952013,"Iowa POTTAWATTAMIE",0.982778235
"Iowa","POTTAWATTAMIE",32821,0.4768,0.4045,0.1077,0.0111,1996,93213,82913,1200,574,6573,1953,0.889500392,0.012873741,0.006157939,0.070515915,0.020952013,"Iowa POTTAWATTAMIE",0.982778235
"Iowa","POTTAWATTAMIE",42324,0.5018,0.4828,0,0.0154,2008,93213,82913,1200,574,6573,1953,0.889500392,0.012873741,0.006157939,0.070515915,0.020952013,"Iowa POTTAWATTAMIE",0.982778235
"Iowa","POWESHIEK",10091,0.492,0.4998,0,0.0082,2004,18705,17308,217,391,543,246,0.925314087,0.011601176,0.020903502,0.029029671,0.013151564,"Iowa POWESHIEK",0.982766773
"Iowa","POWESHIEK",10033,0.4326,0.5501,0,0.0173,2008,18705,17308,217,391,543,246,0.925314087,0.011601176,0.020903502,0.029029671,0.013151564,"Iowa POWESHIEK",0.982766773
"Iowa","POWESHIEK",9975,0.4435,0.537,0.0079,0.0115,2012,18705,17308,217,391,543,246,0.925314087,0.011601176,0.020903502,0.029029671,0.013151564,"Iowa POWESHIEK",0.982766773
"Iowa","POWESHIEK",9693,0.509233467,0.440730424,0.050036109,NA,2016,18705,17308,217,391,543,246,0.925314087,0.011601176,0.020903502,0.029029671,0.013151564,"Iowa POWESHIEK",0.982766773
"Iowa","POWESHIEK",8980,0.4895,0.4702,0.032,0.0084,2000,18705,17308,217,391,543,246,0.925314087,0.011601176,0.020903502,0.029029671,0.013151564,"Iowa POWESHIEK",0.982766773
"Iowa","POWESHIEK",9047,0.3587,0.4483,0.1857,0.0073,1992,18705,17308,217,391,543,246,0.925314087,0.011601176,0.020903502,0.029029671,0.013151564,"Iowa POWESHIEK",0.982766773
"Iowa","POWESHIEK",8214,0.3921,0.5093,0.0829,0.0157,1996,18705,17308,217,391,543,246,0.925314087,0.011601176,0.020903502,0.029029671,0.013151564,"Iowa POWESHIEK",0.982766773
"Iowa","RINGGOLD",2778,0.5277,0.4629,0,0.0094,2004,5061,4882,12,24,68,75,0.964631496,0.002371073,0.004742146,0.01343608,0.014819206,"Iowa RINGGOLD",0.994464945
"Iowa","RINGGOLD",2692,0.5085,0.4629,0.0175,0.0111,2000,5061,4882,12,24,68,75,0.964631496,0.002371073,0.004742146,0.01343608,0.014819206,"Iowa RINGGOLD",0.994464945
"Iowa","RINGGOLD",2684,0.678092399,0.280551416,0.0413561850000001,NA,2016,5061,4882,12,24,68,75,0.964631496,0.002371073,0.004742146,0.01343608,0.014819206,"Iowa RINGGOLD",0.994464945
"Iowa","RINGGOLD",2599,0.5264,0.4563,0.0046,0.0127,2012,5061,4882,12,24,68,75,0.964631496,0.002371073,0.004742146,0.01343608,0.014819206,"Iowa RINGGOLD",0.994464945
"Iowa","RINGGOLD",2740,0.3529,0.5252,0.1131,0.0088,1996,5061,4882,12,24,68,75,0.964631496,0.002371073,0.004742146,0.01343608,0.014819206,"Iowa RINGGOLD",0.994464945
"Iowa","RINGGOLD",2869,0.3371,0.4674,0.1921,0.0035,1992,5061,4882,12,24,68,75,0.964631496,0.002371073,0.004742146,0.01343608,0.014819206,"Iowa RINGGOLD",0.994464945
"Iowa","RINGGOLD",2689,0.521,0.4597,0,0.0193,2008,5061,4882,12,24,68,75,0.964631496,0.002371073,0.004742146,0.01343608,0.014819206,"Iowa RINGGOLD",0.994464945
"Iowa","SAC",5033,0.5516,0.417,0.0193,0.0121,2000,10101,9676,71,0,260,94,0.957924958,0.007029007,0,0.025740026,0.009306009,"Iowa SAC",0.996105161
"Iowa","SAC",5158,0.715781311,0.246025591,0.0381930980000001,NA,2016,10101,9676,71,0,260,94,0.957924958,0.007029007,0,0.025740026,0.009306009,"Iowa SAC",0.996105161
"Iowa","SAC",4997,0.4421,0.4343,0.1159,0.0078,1996,10101,9676,71,0,260,94,0.957924958,0.007029007,0,0.025740026,0.009306009,"Iowa SAC",0.996105161
"Iowa","SAC",5053,0.5353,0.4465,0,0.0182,2008,10101,9676,71,0,260,94,0.957924958,0.007029007,0,0.025740026,0.009306009,"Iowa SAC",0.996105161
"Iowa","SAC",5215,0.41,0.3636,0.2219,0.0046,1992,10101,9676,71,0,260,94,0.957924958,0.007029007,0,0.025740026,0.009306009,"Iowa SAC",0.996105161
"Iowa","SAC",5374,0.5821,0.4122,0,0.0058,2004,10101,9676,71,0,260,94,0.957924958,0.007029007,0,0.025740026,0.009306009,"Iowa SAC",0.996105161
"Iowa","SAC",5291,0.5848,0.4011,0.0049,0.0093,2012,10101,9676,71,0,260,94,0.957924958,0.007029007,0,0.025740026,0.009306009,"Iowa SAC",0.996105161
"Iowa","SCOTT",65202,0.4103,0.5014,0.0765,0.0117,1996,169994,138658,13115,3892,10394,3935,0.815664082,0.077149782,0.022894926,0.061143334,0.023147876,"Iowa SCOTT",0.923360202
"Iowa","SCOTT",84878,0.460460897,0.474822687,0.064716416,NA,2016,169994,138658,13115,3892,10394,3935,0.815664082,0.077149782,0.022894926,0.061143334,0.023147876,"Iowa SCOTT",0.923360202
"Iowa","SCOTT",70568,0.4648,0.5081,0.0196,0.0074,2000,169994,138658,13115,3892,10394,3935,0.815664082,0.077149782,0.022894926,0.061143334,0.023147876,"Iowa SCOTT",0.923360202
"Iowa","SCOTT",86378,0.421,0.5664,0,0.0126,2008,169994,138658,13115,3892,10394,3935,0.815664082,0.077149782,0.022894926,0.061143334,0.023147876,"Iowa SCOTT",0.923360202
"Iowa","SCOTT",82722,0.483,0.5092,0,0.0078,2004,169994,138658,13115,3892,10394,3935,0.815664082,0.077149782,0.022894926,0.061143334,0.023147876,"Iowa SCOTT",0.923360202
"Iowa","SCOTT",74662,0.3863,0.4522,0.153,0.0084,1992,169994,138658,13115,3892,10394,3935,0.815664082,0.077149782,0.022894926,0.061143334,0.023147876,"Iowa SCOTT",0.923360202
"Iowa","SCOTT",90263,0.4238,0.5612,0.0078,0.0073,2012,169994,138658,13115,3892,10394,3935,0.815664082,0.077149782,0.022894926,0.061143334,0.023147876,"Iowa SCOTT",0.923360202
"Iowa","SHELBY",6009,0.6083,0.3626,0.0188,0.0103,2000,11992,11479,23,58,290,142,0.957221481,0.001917945,0.004836558,0.024182789,0.011841227,"Iowa SHELBY",0.995993953
"Iowa","SHELBY",6670,0.6381,0.3531,0,0.0088,2004,11992,11479,23,58,290,142,0.957221481,0.001917945,0.004836558,0.024182789,0.011841227,"Iowa SHELBY",0.995993953
"Iowa","SHELBY",6455,0.5404,0.4435,0,0.0161,2008,11992,11479,23,58,290,142,0.957221481,0.001917945,0.004836558,0.024182789,0.011841227,"Iowa SHELBY",0.995993953
"Iowa","SHELBY",5941,0.5144,0.3663,0.1097,0.0096,1996,11992,11479,23,58,290,142,0.957221481,0.001917945,0.004836558,0.024182789,0.011841227,"Iowa SHELBY",0.995993953
"Iowa","SHELBY",6483,0.6033,0.3808,0.0086,0.0072,2012,11992,11479,23,58,290,142,0.957221481,0.001917945,0.004836558,0.024182789,0.011841227,"Iowa SHELBY",0.995993953
"Iowa","SHELBY",6544,0.4292,0.32,0.2466,0.0041,1992,11992,11479,23,58,290,142,0.957221481,0.001917945,0.004836558,0.024182789,0.011841227,"Iowa SHELBY",0.995993953
"Iowa","SHELBY",6270,0.692185008,0.262998405,0.044816587,NA,2016,11992,11479,23,58,290,142,0.957221481,0.001917945,0.004836558,0.024182789,0.011841227,"Iowa SHELBY",0.995993953
"Iowa","SIOUX",17989,0.820557007,0.127244427,0.052198566,NA,2016,34509,30457,150,254,3309,339,0.882581356,0.004346692,0.007360399,0.095888029,0.009823524,"Iowa SIOUX",0.990134769
